Time,Sensor1,Sensor2,Sensor3,Sensor4
9.309,0,0,0,0,
9.31,0,0,0,0,
9.346,0,0,0,0,
9.347,0,0,0,0,
9.347,0,0,0,0,
9.352,0,0,0,0,
9.384,0,0,0,0,
9.384,0,0,0,0,
9.384,0,0,0,0,
9.388,0,0,0,0,
9.421,0,0,0,0,
9.421,0,0,0,0,
9.427,0,0,0,0,
9.458,0,0,0,0,
9.459,0,0,0,0,
9.459,0,0,0,0,
9.463,0,0,0,0,
9.495,0,0,0,0,
9.496,0,0,0,0,
9.502,0,0,0,0,
9.558,0,0,0,0,
9.559,0,0,0,0,
9.559,0,0,0,0,
9.559,0,0,0,0,
9.56,0,0,0,0,
9.56,0,0,0,0,
9.593,0,0,0,0,
9.593,0,0,0,0,
9.593,0,0,0,0,
9.625,0,0,0,0,
9.626,0,0,0,0,
9.627,0,0,0,0,
9.658,0,0,0,0,
9.659,0,0,0,0,
9.661,0,0,0,0,
9.693,0,0,0,0,
9.694,0,0,0,0,
9.694,0,0,0,0,
9.726,0,0,0,0,
9.727,0,0,0,0,
9.727,0,0,0,0,
9.761,0,0,0,0,
9.762,0,0,0,0,
9.762,0,0,0,0,
9.769,0,0,0,0,
9.801,0,0,0,0,
9.802,0,0,0,0,
9.803,0,0,0,0,
9.803,0,0,0,0,
9.836,0,0,0,0,
9.837,0,0,0,0,
9.87,0,0,0,0,
9.871,0,0,0,0,
9.872,0,0,0,0,
9.873,0,0,0,0,
9.906,0,0,0,0,
9.906,0,0,0,0,
9.907,0,0,0,0,
9.914,0,0,0,0,
9.948,0,0,0,0,
9.949,0,0,0,0,
9.956,0,0,0,0,
9.963,0,0,0,0,
9.995,0,0,0,0,
9.995,0,0,0,0,
9.996,0,0,0,0,
10.002,0,0,0,0,
10.034,0,0,0,0,
10.035,0,0,0,0,
10.036,0,0,0,0,
10.067,0,0,0,0,
10.068,0,0,0,0,
10.068,0,0,0,0,
10.101,0,0,0,0,
10.101,0,0,0,0,
10.103,0,0,0,0,
10.158,0,0,0,0,
10.159,0,0,0,0,
10.159,0,0,0,0,
10.159,0,0,0,0,
10.16,0,0,0,0,
10.16,0,0,0,0,
10.193,0,0,0,0,
10.194,0,0,0,0,
10.198,0,0,0,0,
10.229,0,0,0,0,
10.23,0,0,0,0,
10.23,0,0,0,0,
10.262,0,0,0,0,
10.262,0,0,0,0,
10.263,0,0,0,0,
10.295,0,0,0,0,
10.296,0,0,0,0,
10.296,0,0,0,0,
10.303,0,0,0,0,
10.334,0,0,0,0,
10.335,0,0,0,0,
10.335,0,0,0,0,
10.368,0,0,0,0,
10.368,0,0,0,0,
10.369,0,0,0,0,
10.401,0,0,0,0,
10.401,0,0,0,0,
10.404,0,0,0,0,
10.405,0,0,0,0,
10.438,0,0,0,0,
10.439,0,0,0,0,
10.44,0,0,0,0,
10.473,0,0,0,0,
10.474,0,0,0,0,
10.475,0,0,0,0,
10.482,0,0,0,0,
10.515,0,0,0,0,
10.517,0,0,0,0,
10.517,0,0,0,0,
10.551,0,0,0,0,
10.551,0,0,0,0,
10.551,0,0,0,0,
10.558,0,0,0,0,
10.591,0,0,0,0,
10.591,0,0,0,0,
10.591,0,0,0,0,
10.629,0,0,0,0,
10.63,0,0,0,0,
10.63,0,0,0,0,
10.634,0,0,0,0,
10.667,0,0,0,0,
10.668,0,0,0,0,
10.668,0,0,0,0,
10.668,0,0,0,0,
10.702,0,0,0,0,
10.702,0,0,0,0,
10.752,0,0,0,0,
10.752,0,0,0,0,
10.752,0,0,0,0,
10.752,0,0,0,0,
10.753,0,0,0,0,
10.757,0,0,0,0,
10.79,0,0,0,0,
10.79,0,0,0,0,
10.791,0,0,0,0,
10.822,0,0,0,0,
10.823,0,0,0,0,
10.823,0,0,0,0,
10.856,0,0,0,0,
10.856,0,0,0,0,
10.856,0,0,0,0,
10.89,0,0,0,0,
10.891,0,0,0,0,
10.891,0,0,0,0,
10.895,0,0,0,0,
10.928,0,0,0,0,
10.929,0,0,0,0,
10.929,0,0,0,0,
10.967,0,0,0,0,
10.967,0,0,0,0,
10.968,0,0,0,0,
10.972,0,0,0,0,
11.005,0,0,0,0,
11.005,0,0,0,0,
11.005,0,0,0,0,
11.009,0,0,0,0,
11.043,0,0,0,0,
11.044,0,0,0,0,
11.044,0,0,0,0,
11.077,0,0,0,0,
11.078,0,0,0,0,
11.078,0,0,0,0,
11.084,0,0,0,0,
11.118,0,0,0,0,
11.119,0,0,0,0,
11.119,0,0,0,0,
11.152,0,0,0,0,
11.152,0,0,0,0,
11.153,0,0,0,0,
11.16,0,0,0,0,
11.192,0,0,0,0,
11.194,0,0,0,0,
11.194,0,0,0,0,
11.227,0,0,0,0,
11.228,0,0,0,0,
11.228,0,0,0,0,
11.235,0,0,0,0,
11.268,0,0,0,0,
11.268,0,0,0,0,
11.268,0,0,0,0,
11.306,0,0,0,0,
11.306,0,0,0,0,
11.307,0,0,0,0,
11.311,0,0,0,0,
11.34,0,0,0,0,
11.34,0,0,0,0,
11.341,0,0,0,0,
11.373,0,0,0,0,
11.374,0,0,0,0,
11.38,0,0,0,0,
11.413,0,0,0,0,
11.413,0,0,0,0,
11.414,0,0,0,0,
11.414,0,0,0,0,
11.445,0,0,0,0,
11.446,0,0,0,0,
11.478,0,0,0,0,
11.479,0,0,0,0,
11.479,0,0,0,0,
11.48,0,0,0,0,
11.511,0,0,0,0,
11.512,0,0,0,0,
11.512,0,0,0,0,
11.544,0,0,0,0,
11.544,0,0,0,0,
11.545,0,0,0,0,
11.577,0,0,0,0,
11.577,0,0,0,0,
11.577,0,0,0,0,
11.61,0,0,0,0,
11.61,0,0,0,0,
11.611,0,0,0,0,
11.645,0,0,0,0,
11.645,0,0,0,0,
11.646,0,0,0,0,
11.65,0,0,0,0,
11.683,0,0,0,0,
11.683,0,0,0,0,
11.683,0,0,0,0,
11.688,0,0,0,0,
11.721,0,0,0,0,
11.722,0,0,0,0,
11.722,0,0,0,0,
11.755,0,0,0,0,
11.755,0,0,0,0,
11.756,0,0,0,0,
11.762,0,0,0,0,
11.796,0,0,0,0,
11.797,0,0,0,0,
11.797,0,0,0,0,
11.83,0,0,0,0,
11.83,0,0,0,0,
11.83,0,0,0,0,
11.837,0,0,0,0,
11.87,0,0,0,0,
11.871,0,0,0,0,
11.872,0,0,0,0,
11.905,0,0,0,0,
11.905,0,0,0,0,
11.905,0,0,0,0,
11.932,0,0,0,0,
11.932,0,0,0,0,
11.933,0,0,0,0,
11.964,0,0,0,0,
11.965,0,0,0,0,
11.997,0,0,0,0,
11.998,0,0,0,0,
11.998,0,0,0,0,
11.998,0,0,0,0,
12.03,0,0,0,0,
12.03,0,0,0,0,
12.031,0,0,0,0,
12.037,0,0,0,0,
12.069,0,0,0,0,
12.069,0,0,0,0,
12.071,0,0,0,0,
12.103,0,0,0,0,
12.103,0,0,0,0,
12.103,0,0,0,0,
12.136,0,0,0,0,
12.136,0,0,0,0,
12.137,0,0,0,0,
12.171,0,0,0,0,
12.171,0,0,0,0,
12.172,0,0,0,0,
12.176,0,0,0,0,
12.186,0,0,0,0,
12.219,0,0,0,0,
12.221,0,0,0,0,
12.222,0,0,0,0,
12.253,0,0,0,0,
12.253,0,0,0,0,
12.253,0,0,0,0,
12.286,0,0,0,0,
12.286,0,0,0,0,
12.287,0,0,0,0,
12.287,0,0,0,0,
12.321,0,0,0,0,
12.321,0,0,0,0,
12.326,0,0,0,0,
12.358,0,0,0,0,
12.359,0,0,0,0,
12.359,0,0,0,0,
12.363,0,0,0,0,
12.397,0,0,0,0,
12.398,0,0,0,0,
12.398,0,0,0,0,
12.431,0,0,0,0,
12.431,0,0,0,0,
12.431,0,0,0,0,
12.438,0,0,0,0,
12.473,0,0,0,0,
12.474,0,0,0,0,
12.474,0,0,0,0,
12.522,0,0,0,0,
12.522,0,0,0,0,
12.524,0,0,0,0,
12.524,0,0,0,0,
12.525,0,0,0,0,
12.557,0,0,0,0,
12.558,0,0,0,0,
12.558,0,0,0,0,
12.59,0,0,0,0,
12.59,0,0,0,0,
12.59,0,0,0,0,
12.623,0,0,0,0,
12.625,0,0,0,0,
12.625,0,0,0,0,
12.659,0,0,0,0,
12.66,0,0,0,0,
12.66,0,0,0,0,
12.667,0,0,0,0,
12.674,0,0,0,0,
12.706,0,0,0,0,
12.706,0,0,0,0,
12.707,0,0,0,0,
12.743,0,0,0,0,
12.744,0,0,0,0,
12.744,0,0,0,0,
12.749,0,0,0,0,
12.781,0,0,0,0,
12.781,0,0,0,0,
12.781,0,0,0,0,
12.788,0,0,0,0,
12.82,0,0,0,0,
12.82,0,0,0,0,
12.821,0,0,0,0,
12.853,0,0,0,0,
12.853,0,0,0,0,
12.854,0,0,0,0,
12.886,0,0,0,0,
12.887,0,0,0,0,
12.887,0,0,0,0,
12.921,0,0,0,0,
12.922,0,0,0,0,
12.922,0,0,0,0,
12.928,0,0,0,0,
12.961,0,0,0,0,
12.962,0,0,0,0,
12.962,0,0,0,0,
12.966,0,0,0,0,
13.005,0,0,0,0,
13.006,0,0,0,0,
13.006,0,0,0,0,
13.012,0,0,0,0,
13.044,0,0,0,0,
13.044,0,0,0,0,
13.044,0,0,0,0,
13.077,0,0,0,0,
13.078,0,0,0,0,
13.078,0,0,0,0,
13.11,0,0,0,0,
13.11,0,0,0,0,
13.11,0,0,0,0,
13.114,0,0,0,0,
13.153,0,0,0,0,
13.154,0,0,0,0,
13.154,0,0,0,0,
13.187,0,0,0,0,
13.187,0,0,0,0,
13.188,0,0,0,0,
13.188,0,0,0,0,
13.221,0,0,0,0,
13.222,0,0,0,0,
13.226,0,0,0,0,
13.261,0,0,0,0,
13.261,0,0,0,0,
13.261,0,0,0,0,
13.262,0,0,0,0,
13.294,0,0,0,0,
13.295,0,0,0,0,
13.296,0,0,0,0,
13.328,0,0,0,0,
13.328,0,0,0,0,
13.335,0,0,0,0,
13.367,0,0,0,0,
13.368,0,0,0,0,
13.369,0,0,0,0,
