Frame#,Time,Perspiration
4259,461.0979,0.005677841
4261,461.2473,0.006189798
4264,461.3646,0.006964386
4265,461.4964,0.006451077
4266,461.6323,0.00670118
4268,461.7642,0.006687592
4269,461.906,0.006898561
4271,462.0319,0.00696469
4272,462.1652,0.005835996
4273,462.2991,0.006014419
4274,462.4304,0.006228148
4275,462.5648,0.006168031
4276,462.6981,0.005130812
4277,462.833,0.005566765
4279,462.854,0.005885931
4280,462.9659,0.005885931
4281,463.0972,0.007690149
4282,463.2321,0.007036677
4283,463.3664,0.007373931
4284,463.4987,0.009856855
4285,463.6326,0.006415397
4286,463.7675,0.006125086
4287,463.9134,0.007779714
4288,463.9314,0.007425453
4289,464.0322,0.007430457
4290,464.1665,0.007587193
4291,464.2999,0.006751625
4292,464.4332,0.009982798
4293,464.5676,0.007090983
4294,464.713,0.007042168
4295,464.8393,0.007144488
4297,464.9672,0.007293153
4298,465.102,0.007382388
4299,465.1241,0.007989048
4300,465.2344,0.007989048
4301,465.3692,0.008703104
4302,465.5011,0.008090639
4303,465.6364,0.00697298
4304,465.7683,0.00716044
4305,465.9097,0.006513531
4306,466.035,0.006565701
4307,466.1678,0.006498889
4308,466.3027,0.00677405
4311,466.4351,0.008138464
4312,466.5704,0.007242782
4313,466.7033,0.006871891
4314,466.7223,0.008197551
4318,466.979,0.008691909
4319,467.1018,0.007553407
4320,467.2362,0.008634386
4321,467.373,0.007827655
4322,467.5044,0.006854888
4324,467.6362,0.008364672
4325,467.7741,0.007829034
4328,467.9044,0.005909313
4330,468.0373,0.007123586
4331,468.0729,0.007311226
4334,468.1707,0.007208074
4335,468.3035,0.007356732
4336,468.4369,0.006805829
4337,468.5717,0.006469532
4338,468.7031,0.00708802
4339,468.8394,0.005908865
4340,468.9823,0.008755543
4341,469.1046,0.007912518
4342,469.238,0.008623623
4343,469.3719,0.007646842
4344,469.5047,0.006914141
4345,469.6391,0.007763763
4346,469.7734,0.006343276
4347,469.9038,0.01040514
4348,470.0401,0.00893997
4349,470.1725,0.007090197
4350,470.3329,0.006819596
4351,470.4412,0.007344171
4352,470.5771,0.008239708
4353,470.7074,0.00672779
4355,470.8413,0.00730548
4356,470.9726,0.008529831
4357,471.1065,0.007588271
4358,471.2423,0.007739589
4359,471.3742,0.007251236
4360,471.5281,0.006267034
4362,471.6464,0.007428123
4364,471.7727,0.008711109
4365,471.9121,0.008428315
4367,471.9286,0.00732225
4368,472.0525,0.00732225
4369,472.056,0.00763908
4370,472.1778,0.00763908
4372,472.3097,0.007627498
4373,472.4556,0.007101661
4374,472.5759,0.007172205
4376,472.7097,0.00715558
4377,472.8441,0.007068633
4378,472.9745,0.006145078
4379,473.1103,0.005711505
4380,473.2422,0.006171355
4381,473.382,0.005944334
4383,473.6457,0.005726865
4385,473.7766,0.005726865
4387,473.926,0.00560483
4388,474.0478,0.006936794
4389,474.1756,0.006669951
4390,474.3381,0.005836498
4391,474.4464,0.005278978
4393,474.7115,0.00612267
4395,474.8464,0.00612267
4396,474.9793,0.005801221
4398,474.9983,0.005689927
4399,475.1116,0.005689927
4400,475.246,0.006558042
4401,475.3763,0.006217716
4402,475.5122,0.007709893
4403,475.6461,0.007105413
4405,475.7774,0.006767845
4406,475.9148,0.007358892
4407,475.9268,0.008797416
4409,476.0561,0.008797416
4410,476.1765,0.00683315
4411,476.3158,0.006455696
4412,476.4516,0.006574654
4413,476.5775,0.008835176
4414,476.7123,0.006852059
4415,476.8492,0.007223128
4416,476.9775,0.007282318
4417,477.1149,0.006674675
4418,477.2497,0.005623572
4420,477.4001,0.006850776
4423,477.4112,0.006728332
4424,477.5154,0.006711681
4425,477.6488,0.007458673
4426,477.6533,0.007548823
4427,477.7791,0.007539614
4428,477.918,0.006626258
4430,478.0483,0.007058839
4431,478.1907,0.007967793
4432,478.3215,0.007886425
4433,478.3361,0.005774372
4434,478.4484,0.005774372
4435,478.5787,0.006200017
4436,478.7161,0.006143362
4437,478.8484,0.006431031
4438,478.9803,0.006507676
4439,479.1172,0.006719978
4440,479.249,0.005201274
4441,479.3804,0.006049368
4442,479.5162,0.00582784
4443,479.6516,0.005897615
4445,479.7819,0.007676759
4446,479.9167,0.007353486
4447,480.0506,0.006616088
4448,480.1815,0.006846702
4450,480.3324,0.006544595
4452,480.4527,0.005393917
4454,480.5815,0.006442111
4455,480.7174,0.005732174
4456,480.8573,0.006042816
4457,480.9821,0.008290962
4458,481.118,0.006057119
4459,481.2503,0.007699014
4460,481.3872,0.007411715
4462,481.521,0.007411715
4463,481.6549,0.007174828
4465,481.7837,0.006468498
4466,481.9176,0.006792447
4467,482.0519,0.006378904
4468,482.1838,0.006757923
4469,482.3196,0.006323821
4470,482.451,0.006434707
4471,482.5838,0.005571409
4472,482.7242,0.005696393
4475,482.8536,0.005998546
4476,482.9844,0.006821543
4477,483.1228,0.008403689
4478,483.2571,0.007342525
4481,483.3845,0.005850173
4482,483.5198,0.008106313
4483,483.6557,0.007029135
4486,483.786,0.008828092
4487,483.9209,0.009507753
4488,484.0553,0.007500574
4489,484.1966,0.007448438
4490,484.3195,0.006724678
4491,484.459,0.00734316
4492,484.5858,0.007843141
4493,484.7191,0.007093468
4494,484.858,0.006647911
4495,484.9864,0.006936466
4496,485.1207,0.007499409
4497,485.2666,0.007407726
4498,485.3864,0.006903919
4499,485.5218,0.00627538
4500,485.6541,0.007000602
4501,485.791,0.007309753
4502,485.9235,0.007120266
4503,486.0543,0.007039057
4504,486.2924,0.006753854
4505,486.334,0.006195839
4506,486.4558,0.006489127
4507,486.5877,0.007990405
4508,486.7236,0.007605933
4509,486.8554,0.007580197
4510,486.9913,0.007148869
4511,487.1311,0.00665924
4512,487.1562,0.006898158
4515,487.261,0.006898158
4517,487.3893,0.006365374
4518,487.5267,0.00631169
4519,487.5412,0.006931764
4520,487.6555,0.006931764
4521,487.7979,0.007712033
4522,487.9247,0.006809908
4523,488.0566,0.007050969
4524,488.192,0.006380554
4525,488.3253,0.006092675
4526,488.4687,0.006604148
4527,488.5905,0.006889315
4529,488.7249,0.005942152
4530,488.8572,0.006557274
4531,488.9916,0.006865257
4532,489.132,0.00583531
4533,489.1345,0.006511715
4534,489.2568,0.006386258
4535,489.3922,0.006503401
4536,489.526,0.009681334
4537,489.6599,0.007284244
4538,489.7932,0.006202786
4539,489.9246,0.006346851
4540,490.0604,0.006370792
4541,490.1918,0.006354696
4542,490.3286,0.006947389
4543,490.463,0.006349375
4545,490.6219,0.006841737
4546,490.7277,0.008380692
4547,490.8586,0.007387488
4548,490.9934,0.007641667
4549,491.1263,0.007442829
4550,491.2591,0.007401764
4551,491.395,0.00671365
4552,491.5283,0.008220674
4553,491.6712,0.007845514
4558,491.799,0.00882184
4559,491.9269,0.007069865
4560,492.0623,0.007852882
4561,492.0833,0.008374066
4562,492.2076,0.008318804
4563,492.3264,0.007270177
4564,492.4598,0.008164782
4565,492.5957,0.006722319
4566,492.5977,0.007133054
4567,492.7285,0.007133054
4568,492.8604,0.006892784
4569,493.0155,0.006928128
4570,493.1279,0.007130214
4571,493.2612,0.006577785
4572,493.3953,0.006091846
4573,493.5287,0.005670978
4574,493.6605,0.006694038
4575,493.8129,0.0067244
4576,493.9282,0.006585186
4577,494.0616,0.007184417
4578,494.1995,0.007692768
4579,494.3298,0.006189494
4580,494.4626,0.00734115
4581,494.596,0.007697911
4582,494.7299,0.006311157
4583,494.8632,0.006093842
4584,494.9971,0.008258648
4585,495.1299,0.007751494
4586,495.2638,0.007524058
4587,495.3966,0.00728952
4588,495.531,0.006505451
4589,495.6628,0.006189484
4590,495.7977,0.008130495
4591,495.9305,0.006968233
4592,496.0629,0.006325553
4593,496.2054,0.005245789
4594,496.3317,0.005995209
4595,496.4635,0.00597921
4596,496.6004,0.006405803
4597,496.7303,0.006929457
4598,496.8646,0.007066725
4599,497.0015,0.00664106
4600,497.1308,0.006445212
4601,497.2646,0.006083378
4602,497.2787,0.006571424
4603,497.4,0.006571424
4604,497.5329,0.008374001
4605,497.6662,0.006144698
4606,497.8031,0.006333841
4607,497.9319,0.007599976
4608,498.0658,0.009882319
4609,498.2002,0.007012529
4610,498.332,0.006933358
4611,498.4669,0.006879402
4612,498.6027,0.006533767
4613,498.7336,0.006071743
4614,498.8664,0.006319178
4615,499.0118,0.005902429
4616,499.1331,0.005408775
4617,499.269,0.005627928
4618,499.4023,0.005522563
4619,499.5332,0.005712772
4620,499.6685,0.005756092
4621,499.8049,0.006298988
4622,499.9343,0.008436843
4623,500.0681,0.006366697
4624,500.2065,0.007005261
4625,500.3353,0.006839122
4626,500.4697,0.0102267
4627,500.6045,0.007771398
4628,500.7339,0.00551592
4629,500.8717,0.006554852
4630,501.0041,0.007684232
4631,501.1364,0.007260682
4632,501.2703,0.006683178
4633,501.4026,0.006389582
4634,501.5365,0.006185098
4635,501.6694,0.005234813
4636,501.8072,0.008215215
4637,501.9556,0.00863901
4638,502.084,0.00784784
4651,503.8061,0.007189636
4654,504.0778,0.007780047
4655,504.0843,0.008445505
4656,504.2081,0.008783968
4657,504.3455,0.007651785
4658,504.4748,0.008223225
4659,504.6057,0.01046792
4660,504.74,0.007024421
4661,504.8779,0.008217714
4662,505.0072,0.00742195
4664,505.2759,0.006307662
4666,505.5412,0.005713669
4667,505.6745,0.005569154
4668,505.8079,0.008335507
4670,506.0741,0.008304744
4671,506.2094,0.007989049
4673,506.4902,0.008767456
4674,506.61,0.007736553
4675,506.7433,0.007468351
4677,507.0085,0.006139012
4678,507.1434,0.007393768
4679,507.2778,0.006870299
4680,507.4096,0.006013044
4681,507.5455,0.006556681
4682,507.6763,0.005916798
4683,507.8092,0.005731536
4684,507.945,0.006042569
4685,508.0824,0.005990965
4686,508.2083,0.006561186
4687,508.3491,0.006109577
4688,508.4865,0.006259838
4689,508.6118,0.006373339
4690,508.7617,0.006620319
4691,508.879,0.007484983
4692,509.0109,0.007006854
4693,509.1458,0.006172244
4694,509.2836,0.005584753
4696,509.412,0.005584753
4697,509.5438,0.006062639
4698,509.6786,0.007795931
4699,509.8221,0.007862869
4700,509.9454,0.007286631
4701,510.0787,0.006645835
4702,510.2116,0.006586791
4703,510.3484,0.006501088
4704,510.4803,0.007116815
4705,510.6116,0.006813699
4706,510.748,0.007461154
4707,510.8839,0.007630346
4708,511.0127,0.006839962
4709,511.1466,0.006317427
4710,511.2824,0.007071338
4711,511.4128,0.008042693
4712,511.5496,0.006604563
4713,511.679,0.006470912
4714,511.8113,0.006570925
4715,511.9492,0.005326792
4716,512.0815,0.005578922
4717,512.2124,0.006379991
4718,512.3472,0.007873643
4719,512.4816,0.007513893
4720,512.613,0.007266688
4721,512.7503,0.006007566
4722,512.8847,0.006323286
4723,513.013,0.006649974
4724,513.1519,0.006473168
4725,513.1559,0.006613919
4726,513.2897,0.006613919
4728,513.4151,0.006866681
4729,513.5499,0.006649504
4730,513.6853,0.006514651
4731,513.6948,0.006411061
4733,513.8157,0.007265777
4734,513.9515,0.006436012
4735,514.0849,0.006347056
4737,514.2167,0.00586126
4739,514.3521,0.006308
4740,514.4874,0.00747035
4741,514.6163,0.006740654
4742,514.6198,0.00582818
4743,514.7551,0.00582818
4744,514.8825,0.006631535
4745,515.0159,0.007441607
4746,515.1517,0.006640815
4747,515.287,0.006304653
4748,515.4164,0.006111027
4749,515.5513,0.007099084
4750,515.6856,0.00856003
4751,515.817,0.008448036
4752,515.9634,0.007425521
4754,516.0862,0.006809094
4755,516.217,0.006743256
4756,516.3574,0.007308464
4757,516.4978,0.007384117
4758,516.6171,0.006376905
4759,516.754,0.006220893
4760,516.8863,0.007236626
4761,517.0192,0.007637816
4762,517.1545,0.006075804
4763,517.2844,0.0064
4764,517.4177,0.006604598
4765,517.5536,0.007473604
4766,517.6874,0.007668494
4767,517.8203,0.007629819
4768,517.9542,0.007785239
4769,518.0865,0.007662509
4770,518.2189,0.008363334
4771,518.3568,0.008461925
4772,518.4946,0.008445078
4775,518.6209,0.008425668
4776,518.7548,0.007546191
4777,518.8876,0.007169911
4778,519.0375,0.006996841
4780,519.1569,0.007342212
4781,519.2882,0.007249123
4782,519.42,0.008451429
4783,519.5599,0.006810712
4784,519.5634,0.006912556
4785,519.6888,0.006912556
4786,519.8331,0.006193317
4787,519.9665,0.007004303
4789,520.0873,0.006376921
4791,520.2217,0.007017158
4792,520.363,0.007034915
4793,520.4889,0.007481833
4794,520.6227,0.006740149
4795,520.7596,0.006592464
4796,520.7797,0.007109631
4797,520.8884,0.006636014
4798,521.0389,0.007205409
4799,521.1572,0.006916847
4801,521.29,0.007483085
4802,521.4234,0.007557533
4803,521.5573,0.006585256
4804,521.6891,0.008079688
4805,521.8239,0.007595623
4806,521.9568,0.008314263
4808,522.1042,0.008000032
4809,522.2285,0.008468032
4812,522.3604,0.006213121
4814,522.4907,0.006406273
4815,522.6261,0.006707408
4816,522.7579,0.006644364
4817,522.8898,0.008594681
4818,523.0297,0.006381278
4819,523.1595,0.00869131
4820,523.2913,0.008637716
4821,523.4262,0.007994554
4822,523.4297,0.008372761
4823,523.558,0.008372761
4825,523.6919,0.007579188
4826,523.8293,0.007264657
4827,523.9606,0.007417117
4828,524.0909,0.006891391
4829,524.2243,0.007209173
4830,524.3652,0.00801749
4831,524.4926,0.008296253
4832,524.6284,0.00685521
4833,524.8901,0.01095818
4834,525.027,0.008021737
4857,527.4279,0.009019086
4858,527.5607,0.007597005
4859,527.696,0.006909561
4861,527.9623,0.006435019
4862,528.0956,0.007674221
4864,528.3628,0.008085327
4866,528.5042,0.008085327
4867,528.6295,0.00754738
4868,528.7619,0.007236031
4869,528.8958,0.007700591
4870,529.0341,0.007434152
4872,529.1655,0.006460013
4874,529.2236,0.006372766
4876,529.2968,0.006372766
4880,529.4307,0.005869849
4881,529.5635,0.006298072
4882,529.7024,0.006997034
4884,529.8302,0.006990688
4885,529.9651,0.006519634
4886,530.0969,0.006603931
4887,530.2318,0.006720855
4888,530.3632,0.00789361
4889,530.499,0.007924569
4890,530.6346,0.007459733
4891,530.7655,0.007408891
4892,530.8988,0.0077657
4893,531.0312,0.008228528
4894,531.165,0.00728172
4895,531.2989,0.007251897
4896,531.4332,0.006949707
4897,531.5651,0.008219801
4898,531.699,0.007941455
4899,531.8344,0.006667441
4901,531.9656,0.006505244
4902,532.0985,0.008458635
4903,532.264,0.007142487
4904,532.3657,0.006399977
4905,532.4996,0.005829654
4906,532.6345,0.006597579
4907,532.7663,0.006758437
4908,532.9001,0.006616191
4909,533.0396,0.006101188
4912,533.1664,0.006623043
4913,533.3007,0.006781184
4914,533.4381,0.006815183
4915,533.585,0.006942765
4916,533.7008,0.006882061
4917,533.8372,0.00764261
4918,533.968,0.006810285
4919,534.1008,0.01170099
4920,534.2372,0.007921193
4921,534.3691,0.008618694
4922,534.5004,0.006646116
4923,534.6363,0.005031531
4924,534.7691,0.006751643
4925,534.903,0.007024992
4926,535.0378,0.007310984
4927,535.1707,0.00686828
4929,535.3055,0.006996604
4930,535.4359,0.008082613
4931,535.5687,0.007411131
4932,535.7101,0.00633381
4933,535.8375,0.006257928
4934,535.9708,0.006710463
4935,536.1042,0.008101782
4936,536.238,0.006781806
4937,536.3708,0.006529
4938,536.5057,0.007242073
4939,536.6371,0.006377538
4941,536.7835,0.006447203
4943,536.9088,0.007697417
4944,536.9163,0.006332274
4945,537.0381,0.006332274
4946,537.1725,0.007468353
4947,537.3044,0.007754723
4948,537.4417,0.007646461
4950,537.5726,0.00713992
4951,537.713,0.007928098
4953,537.8393,0.006593584
4954,537.9727,0.00609957
4955,537.9797,0.005725951
4956,538.1085,0.005725951
4957,538.2399,0.006321717
4958,538.3752,0.006701973
4959,538.5146,0.006399996
4960,538.6404,0.007727098
4961,538.7733,0.007409746
4962,538.9101,0.007187527
4964,539.0395,0.005792282
4966,539.1793,0.0064783
4968,539.3072,0.006235379
4969,539.4415,0.008215103
4970,539.5724,0.007001407
4971,539.7117,0.005686774
4972,539.8511,0.007469772
4973,539.9744,0.006708071
4974,540.1098,0.007908861
4977,540.2407,0.007908861
4978,540.3781,0.007851258
4980,540.5104,0.00808393
4981,540.6417,0.007498374
4982,540.7761,0.006205362
4983,540.9084,0.00647942
4984,541.0418,0.006368623
4985,541.1766,0.006787438
4986,541.3085,0.006241336
4987,541.4404,0.006323565
4988,541.5792,0.006410323
4989,541.7111,0.006646198
4990,541.8429,0.00611283
4991,541.9818,0.005580904
4992,541.9838,0.005704293
4993,542.1136,0.006744321
4994,542.2445,0.006143972
4995,542.3813,0.006359756
4996,542.5122,0.006687283
4997,542.6431,0.006005319
4998,542.7914,0.006103751
5000,542.9208,0.006103751
5001,542.9258,0.006573237
5003,543.0451,0.006573237
5006,543.1795,0.006626348
5007,543.3109,0.007510735
5008,543.4447,0.008311929
5009,543.5781,0.008214723
5010,543.7144,0.006593265
5011,543.8438,0.006964704
5012,543.9801,0.006560967
5013,544.1219,0.006820508
5015,544.2493,0.007056943
5016,544.3832,0.007003955
5017,544.5145,0.007848658
5020,544.7897,0.008571443
5021,544.9151,0.006999366
5022,544.9181,0.00701827
5023,545.0449,0.006732685
5024,545.1808,0.005566676
5025,545.3292,0.007988852
5026,545.4455,0.005333358
5027,545.5834,0.007530452
5028,545.7147,0.006516469
5029,545.8476,0.008088938
5030,545.9814,0.007188535
5031,546.1122,0.007252638
5032,546.2491,0.008143413
5034,546.383,0.008143413
5035,546.5203,0.007933947
5038,546.6508,0.007541477
5039,546.7839,0.008193016
5040,546.7879,0.008362822
5041,546.9147,0.008362822
5042,547.0491,0.007072294
5044,547.1834,0.007403734
5045,547.3208,0.007451682
5047,547.4722,0.006541164
5050,547.595,0.00640452
5051,547.7173,0.005995984
5053,547.8512,0.006799985
5054,547.9821,0.008221445
5055,548.1179,0.006765279
5056,548.2473,0.006733717
5057,548.3817,0.008641731
5058,548.5185,0.007043162
5059,548.6478,0.006509072
5060,548.7822,0.00602282
5061,548.9191,0.00668494
5062,549.0509,0.00569332
5064,549.1938,0.006553383
5065,549.3166,0.007341402
5067,549.45,0.006464214
5068,549.5838,0.006742835
5069,549.7192,0.007856906
5070,549.849,0.008004914
5071,549.9849,0.006544574
5072,550.1198,0.00913765
5073,550.2496,0.008163994
5074,550.3845,0.008955378
5075,550.5178,0.008205422
5076,550.6506,0.006879471
5077,550.7935,0.006104684
5080,550.9199,0.008030709
5081,550.9254,0.007070304
5082,551.0522,0.007180662
5083,551.1851,0.007895519
5084,551.3184,0.007461187
5085,551.4513,0.006041571
5086,551.5856,0.007532486
5087,551.7521,0.007573665
5088,551.7661,0.009202592
5090,551.8533,0.009202592
5091,551.9852,0.007065821
5139,556.5286,0.007381321
5140,556.6599,0.006523986
5141,556.7922,0.006061564
5144,557.058,0.006420101
5146,557.3237,0.006460733
5147,557.4605,0.006665004
5149,557.5929,0.006665004
5150,557.7242,0.00632097
5151,557.7272,0.007086277
5152,557.8686,0.007086277
5153,557.9919,0.007681836
5154,558.1253,0.008045663
5155,558.2606,0.006058566
5157,558.5264,0.006578943
5158,558.6607,0.007294726
5160,558.9254,0.006830732
5161,559.0593,0.006843255
5163,559.3375,0.007477987
5164,559.4619,0.008332225
5165,559.5947,0.006963938
5167,559.8609,0.00706378
5169,559.9952,0.00706378
5170,560.1276,0.008568072
5171,560.2635,0.007378842
5172,560.3948,0.007111138
5174,560.5267,0.007111138
5175,560.662,0.006933324
5176,560.7944,0.006867294
5178,560.9277,0.006867294
5179,561.0621,0.007082202
5180,561.0676,0.008292128
5182,561.2191,0.008787145
5183,561.2291,0.007987105
5186,561.3288,0.007987105
5187,561.4622,0.008188266
5188,561.5945,0.00740138
5189,561.7274,0.008158509
5190,561.8733,0.008443831
5191,561.9951,0.006966572
5192,562.131,0.008253251
5194,562.3992,0.009104249
5195,562.531,0.00731933
5196,562.6659,0.007617426
5197,562.7977,0.00586667
5199,563.0645,0.00783449
5201,563.3292,0.006559056
5202,563.465,0.0060321
5204,563.7307,0.006461519
5205,563.8711,0.007883172
5207,564.1318,0.007466675
5208,564.2641,0.007528199
5209,564.3975,0.007299235
5211,564.6647,0.007305427
5212,564.7975,0.00686837
5213,564.9314,0.007819197
5214,565.0632,0.008486968
5215,565.1971,0.007254817
5216,565.332,0.007397958
5217,565.4683,0.007452938
5218,565.5997,0.007828023
5220,565.735,0.007828023
5222,565.8649,0.00754741
5223,565.9993,0.007105305
5224,566.1316,0.007101479
5225,566.2665,0.007342122
5226,566.3988,0.006655056
5227,566.5347,0.006322635
5228,566.676,0.006379146
5229,566.7994,0.007809679
5230,566.9337,0.008314166
5231,567.0671,0.006511007
5232,567.2115,0.005677104
5233,567.3353,0.007332138
5234,567.4706,0.007138449
5235,567.6,0.007065762
5236,567.7344,0.008063368
5237,567.8687,0.006825962
5238,568.0005,0.006711119
5239,568.1359,0.006589702
5240,568.2713,0.006510178
5242,568.4041,0.007288852
5244,568.54,0.00671576
5246,568.6703,0.007282573
5248,568.8042,0.00773334
5249,568.8132,0.008045254
5250,568.9416,0.008386723
5251,569.0734,0.007385064
5252,569.2023,0.008277236
5253,569.3401,0.007002884
5254,569.4705,0.006865805
5255,569.6038,0.006056697
5256,569.7382,0.006791901
5257,569.8715,0.006682374
5258,570.0024,0.008252881
5259,570.1498,0.006786176
5260,570.2691,0.006500712
5261,570.4034,0.007851941
5262,570.5378,0.007578038
5263,570.6736,0.007591103
5264,570.808,0.006638587
5265,570.8246,0.007631851
5266,570.9484,0.007631851
5268,571.0742,0.009665311
5269,571.2061,0.007831856
5270,571.3414,0.007941824
5271,571.4703,0.006784664
5272,571.6041,0.00683135
5273,571.7415,0.007695659
5274,571.8738,0.007171233
5275,572.0192,0.006901706
5276,572.1411,0.006898607
5277,572.2714,0.006679309
5278,572.4078,0.007777513
5279,572.5401,0.008335992
5280,572.6714,0.007731707
5281,572.8068,0.006364636
5282,572.9402,0.007537121
5283,573.0735,0.006578378
5284,573.226,0.006486345
5285,573.3412,0.007503636
5286,573.4726,0.007250467
5287,573.61,0.006333935
5288,573.7423,0.00792469
5289,573.8727,0.007649153
5290,574.0165,0.00818067
5291,574.1439,0.006845082
5292,574.2742,0.006740418
5293,574.4121,0.00798788
5294,574.5535,0.007267392
5295,574.6748,0.00691523
5296,574.8107,0.00694195
5297,574.942,0.006500721
5298,575.0744,0.007060083
5299,575.2242,0.007913943
5300,575.3421,0.006834117
5301,575.486,0.006134205
5302,575.6084,0.006199937
5303,575.7427,0.005818654
5304,575.8831,0.00706614
5305,576.0104,0.006163923
5306,576.1478,0.006592216
5307,576.2751,0.005712814
5308,576.4115,0.007545027
5309,576.5469,0.00533335
5310,576.6757,0.005608769
5311,576.8141,0.005356485
5312,576.9429,0.006438465
5313,577.0768,0.006732827
5314,577.2142,0.006490277
5315,577.3435,0.006648906
5316,577.4774,0.006516034
5317,577.6137,0.008099345
5318,577.7436,0.009400533
5319,577.8975,0.008662247
5321,578.0208,0.007217669
5323,578.1467,0.008495718
5324,578.2775,0.007776977
5325,578.4153,0.00671142
5327,578.5452,0.00607409
5328,578.678,0.006171429
5329,578.8109,0.00659802
5330,578.9482,0.006875118
5331,579.0786,0.00623373
5332,579.212,0.009739862
5333,579.3469,0.00686209
5335,579.4792,0.007118819
5336,579.6186,0.006868053
5337,579.7464,0.00879367
5338,579.8813,0.00786774
5339,580.0146,0.007498484
5340,580.1485,0.006766409
5342,580.2794,0.006900782
5343,580.4242,0.008184588
5345,580.553,0.006642578
5347,580.6809,0.006850129
5348,580.8163,0.006262709
5349,580.9476,0.005812999
5350,581.0835,0.005555877
5351,581.2168,0.006991323
5353,581.3597,0.007326051
5354,581.4815,0.006536141
5355,581.6184,0.007259406
5356,581.6249,0.007757526
5357,581.7512,0.006526937
5358,581.8816,0.006418128
5359,582.019,0.008948152
5360,582.1508,0.008326239
5362,582.2862,0.006856366
5364,582.419,0.008065734
5365,582.5499,0.006844757
5366,582.6827,0.009655149
5367,582.8171,0.009204232
5368,582.95,0.008344147
5369,583.0843,0.006741404
5370,583.2181,0.007448927
5371,583.3595,0.008160038
5373,583.4854,0.008404404
5374,583.6217,0.008021687
5375,583.6332,0.007434977
5376,583.7505,0.007725249
5377,583.8834,0.007890403
5378,584.0248,0.008694984
5380,584.1511,0.006775847
5382,584.3562,0.009613734
5383,584.4178,0.008667517
5384,584.5567,0.008903716
5385,584.6846,0.008903716
5386,584.8194,0.00887126
5387,584.9518,0.006882437
5388,585.0841,0.009409609
5389,585.2205,0.00682058
5390,585.3523,0.006833624
5425,588.6912,0.006928698
5426,588.8231,0.00761043
5427,588.9581,0.007412991
5429,589.2238,0.007346645
5430,589.3557,0.007107255
5431,589.4905,0.00788663
5432,589.6234,0.007089718
5434,589.7562,0.007042795
5435,589.8946,0.008118028
5437,590.0234,0.007781819
5438,590.1558,0.007781819
5439,590.2896,0.007720248
5440,590.4255,0.00665917
5441,590.5679,0.006777195
5442,590.6907,0.006903036
5443,590.8235,0.008104044
5444,590.9599,0.007026069
5445,591.0917,0.007427745
5448,591.2286,0.007012477
5449,591.356,0.007126134
5450,591.4913,0.007607463
5451,591.6237,0.007525103
5452,591.759,0.007160615
5453,591.9049,0.008366801
5454,592.0242,0.008288248
5455,592.1596,0.007611418
5456,592.2924,0.007664841
5458,592.4313,0.006240031
5459,592.5591,0.006845655
5460,592.691,0.007324067
5461,592.8254,0.007110411
5462,592.9672,0.005298075
5463,593.1132,0.007102954
5465,593.2249,0.007963499
5466,593.3578,0.007411555
5467,593.4921,0.007880559
5468,593.627,0.006918764
5470,593.7598,0.006577764
5471,593.8932,0.007961412
5473,594.0266,0.008237718
5474,594.1895,0.008216828
5477,594.2933,0.007258379
5478,594.4276,0.008703435
5479,594.5594,0.007318269
5480,594.6938,0.008899685
5481,594.8272,0.009788837
5482,594.9605,0.007303675
5483,595.0954,0.007729365
5484,595.2283,0.008508564
5485,595.3616,0.008139129
5486,595.498,0.007807191
5489,595.6288,0.008143939
5490,595.7602,0.006738692
5491,595.8955,0.007295735
5492,596.0279,0.007134997
5493,596.1627,0.008317686
5494,596.3071,0.007711788
5495,596.4299,0.006475034
5496,596.5643,0.005716908
5497,596.7032,0.006031563
5498,596.8295,0.007137509
5499,596.9829,0.006169779
5503,597.0972,0.005594669
5504,597.2296,0.006036891
5505,597.3634,0.007685525
5506,597.4958,0.007248828
5507,597.6301,0.006433024
5508,597.7645,0.007545428
5509,597.8964,0.007637599
5510,598.0312,0.007714588
5513,598.1731,0.006725448
5514,598.1917,0.007161363
5515,598.2989,0.007161363
5516,598.4318,0.007491277
5517,598.4568,0.007961291
5519,598.5651,0.007961291
5521,598.6995,0.006965115
5522,598.8348,0.007056073
5525,598.9852,0.006342158
5528,599.0995,0.005984051
5529,599.2309,0.006878851
5530,599.3688,0.006579787
5531,599.3748,0.005702256
5532,599.5021,0.00570487
5533,599.6324,0.007224408
5534,599.7708,0.006124557
5535,599.8987,0.006953412
5536,600.0436,0.006413261
5537,600.1664,0.005504002
5538,600.2993,0.006235395
5539,600.4346,0.006314785
5540,600.5679,0.005073898
5541,600.6998,0.006626058
5542,600.8337,0.007188153
5543,600.9665,0.007675535
5544,601.1003,0.006605847
5545,601.2332,0.008078981
5546,601.3801,0.006289002
5547,601.5009,0.006826659
5551,601.7822,0.006826659
5552,601.7852,0.005685817
5554,601.901,0.005685817
5555,602.0399,0.005966249
5557,602.1737,0.005966249
5558,602.3,0.007610206
5559,602.4344,0.007032
5560,602.5693,0.00803856
5561,602.7217,0.008116435
5562,602.836,0.007081416
5563,602.9724,0.007104969
5564,603.1027,0.007622983
5565,603.2346,0.006624372
5566,603.3714,0.007209757
5567,603.5027,0.007296004
5568,603.6431,0.007154356
5569,603.7725,0.007204608
5571,603.9028,0.007204608
5572,604.0577,0.008113664
5573,604.175,0.007447433
5574,604.3024,0.006358515
