#KeystrokeID,Time,IsKeyDown,Key
576,390.9813341,0,KEY_T
577,391.0649657,0,KEY_O
578,391.0809758,1,KEY_T
579,391.115144,0,SPACE
580,391.1450123,1,KEY_O
581,391.2147483,1,SPACE
582,391.406674,0,KEY_2
583,391.4889206,1,KEY_2
584,391.4969315,0,KEY_0
585,391.563497,1,KEY_0
586,391.5791171,0,KEY_S
587,391.6632984,1,KEY_S
588,391.7019936,0,SPACE
589,391.7528417,1,SPACE
590,392.0321454,0,BACK
591,392.08907,1,BACK
592,392.1462424,0,OEM_PERIOD
593,392.2244176,1,OEM_PERIOD
594,392.3585239,0,RETURN
595,392.4241065,1,RETURN
596,685.2723349,0,SPACE
597,685.328644,1,SPACE
598,685.4301894,0,KEY_L
599,685.4458107,0,KEY_K
600,685.4806436,1,KEY_L
601,685.5040681,1,KEY_K
602,685.5919888,0,KEY_Z
603,685.6246428,0,KEY_D
604,685.6484697,1,KEY_Z
605,685.7476735,0,KEY_J
606,685.7608006,1,KEY_D
607,685.8034112,1,KEY_J
608,685.8659136,0,KEY_K
609,685.919611,0,KEY_C
610,685.9361902,1,KEY_K
611,685.970116,0,KEY_J
612,686.0006418,1,KEY_C
613,686.0086418,0,SPACE
614,686.0523732,1,KEY_J
615,686.0836262,1,SPACE
616,686.2398868,0,KEY_A
617,686.2799095,0,BACK
618,686.3198776,1,KEY_A
619,686.3355042,1,BACK
620,686.4761377,0,BACK
621,686.5205151,0,KEY_A
622,686.536518,1,BACK
623,686.6325936,1,KEY_A
624,686.6951011,0,SPACE
625,686.7692823,1,SPACE
626,687.1148189,0,LSHIFT
627,687.2860645,1,LSHIFT
628,687.5518067,0,BACK
629,687.6336619,1,BACK
630,687.7742948,0,LCONTROL
631,687.789917,0,KEY_A
632,687.8992223,1,KEY_A
633,687.9304702,1,LCONTROL
634,688.2599332,0,LSHIFT
635,688.2911693,0,KEY_I
636,688.3687483,1,KEY_I
637,688.3856535,1,LSHIFT
638,688.4169165,0,OEM_7
639,688.5330442,0,KEY_M
640,688.5606534,1,OEM_7
641,688.6166534,1,KEY_M
642,688.6484583,0,SPACE
643,688.7181861,1,SPACE
