Time,X,Y,Type
2842.512,255,567, 0
2842.52,257,567, 0
2842.528,260,566, 0
2842.536,266,565, 0
2842.544,269,565, 0
2842.552,275,564, 0
2842.56,277,563, 0
2842.568,279,563, 0
2842.576,283,563, 0
2842.584,284,563, 0
2842.592,285,563, 0
2842.599,286,563, 0
2842.616,286,563, 0
2842.631,287,563, 0
2842.639,288,563, 0
2842.656,288,563, 0
2842.664,289,563, 0
2842.671,290,563, 0
2842.679,291,563, 0
2842.687,292,563, 0
2842.696,295,565, 0
2842.703,298,565, 0
2842.711,302,569, 0
2842.719,305,570, 0
2842.727,309,572, 0
2842.735,317,577, 0
2842.743,320,578, 0
2842.751,324,580, 0
2842.759,332,584, 0
2842.767,335,585, 0
2842.775,341,588, 0
2842.783,343,589, 0
2842.791,347,591, 0
2842.799,348,592, 0
2842.807,350,592, 0
2842.815,354,594, 0
2842.823,354,595, 0
2842.831,356,595, 0
2842.839,357,596, 0
2842.847,358,597, 0
2842.855,359,597, 0
2842.863,359,597, 0
2842.871,359,597, 0
2843.503,359,597, 2
2843.719,361,598, 0
2843.727,362,598, 0
2843.735,363,599, 0
2843.743,365,600, 0
2843.751,365,600, 0
2843.759,366,600, 0
2843.767,367,600, 0
2843.775,368,601, 0
2843.783,369,602, 0
2843.791,370,602, 0
2843.799,371,602, 0
2843.807,372,602, 0
2843.815,373,603, 0
2843.823,373,603, 0
2843.831,374,603, 0
2843.847,375,603, 0
2843.855,375,604, 0
2843.895,376,604, 0
2843.919,376,604, 0
2843.935,377,605, 0
2843.951,378,605, 0
2843.959,378,605, 0
2843.967,380,606, 0
2843.975,380,606, 0
2843.983,381,606, 0
2843.991,383,608, 0
2843.999,384,608, 0
2844.007,386,608, 0
2844.015,387,609, 0
2844.023,388,609, 0
2844.031,390,611, 0
2844.039,392,611, 0
2844.047,395,612, 0
2844.055,396,613, 0
2844.063,398,614, 0
2844.071,402,616, 0
2844.079,403,617, 0
2844.087,408,620, 0
2844.095,410,621, 0
2844.103,411,622, 0
2844.111,414,625, 0
2844.119,415,626, 0
2844.127,419,629, 0
2844.135,420,631, 0
2844.143,421,632, 0
2844.151,425,636, 0
2844.159,426,637, 0
2844.167,430,640, 0
2844.175,432,640, 0
2844.183,432,641, 0
2844.191,434,642, 0
2844.231,434,642, 1
2844.335,434,642, 2
2844.455,434,643, 0
2844.471,434,643, 0
2844.479,434,644, 0
2844.487,434,644, 0
2844.495,432,646, 0
2844.503,432,647, 0
2844.511,431,649, 0
2844.519,430,649, 0
2844.527,430,649, 0
2844.535,429,650, 0
2844.543,428,651, 0
2844.551,426,651, 0
2844.559,426,651, 0
2844.567,424,651, 0
2844.574,420,651, 0
2844.582,418,651, 0
2844.591,414,649, 0
2844.599,411,647, 0
2844.607,408,645, 0
2844.614,398,638, 0
2844.622,394,635, 0
2844.63,384,626, 0
2844.638,379,622, 0
2844.647,373,618, 0
2844.654,359,607, 0
2844.663,352,601, 0
2844.671,333,591, 0
2844.678,326,588, 0
2844.686,319,583, 0
2844.694,303,577, 0
2844.702,298,575, 0
2844.71,295,575, 0
2844.718,289,574, 0
2844.726,288,573, 0
2844.734,287,573, 0
2844.766,286,573, 0
2844.767,286,573, 1
2844.774,285,574, 0
2844.782,283,576, 0
2844.79,283,576, 0
2844.798,280,579, 0
2844.806,278,581, 0
2844.814,274,584, 0
2844.822,273,585, 0
2844.83,271,587, 0
2844.838,267,592, 0
2844.846,264,595, 0
2844.854,258,602, 0
2844.862,254,606, 0
2844.87,250,611, 0
2844.878,241,622, 0
2844.886,237,627, 0
2844.894,231,638, 0
2844.902,228,643, 0
2844.91,226,648, 0
2844.918,220,660, 0
2844.926,218,665, 0
2844.934,214,676, 0
2844.942,213,679, 0
2844.95,212,683, 0
2844.958,210,691, 0
2844.966,209,694, 0
2844.974,207,700, 0
2844.982,205,702, 0
2844.99,205,704, 0
2844.998,203,709, 0
2845.006,201,710, 0
2845.014,200,714, 0
2845.022,198,716, 0
2845.03,198,718, 0
2845.038,195,721, 0
2845.046,194,723, 0
2845.054,193,726, 0
2845.062,192,726, 0
2845.07,192,728, 0
2845.078,190,730, 0
2845.086,190,731, 0
2845.094,190,731, 0
2845.102,188,733, 0
2845.11,187,734, 0
2845.118,186,735, 0
2845.126,184,737, 0
2845.134,182,738, 0
2845.142,180,739, 0
2845.15,179,739, 0
2845.158,176,740, 0
2845.166,175,741, 0
2845.174,173,742, 0
2845.182,169,742, 0
2845.19,168,743, 0
2845.198,164,744, 0
2845.206,162,745, 0
2845.214,159,745, 0
2845.222,156,745, 0
2845.23,155,746, 0
2845.238,153,746, 0
2845.246,152,747, 0
2845.382,152,747, 0
2845.398,151,747, 0
2845.406,151,747, 0
2845.422,150,747, 0
2845.446,149,747, 0
2845.462,149,747, 0
2845.47,148,748, 0
2845.478,148,748, 0
2845.486,146,748, 0
2845.494,146,748, 0
2845.502,145,749, 0
2845.51,145,749, 0
2845.526,144,750, 0
2845.534,144,750, 0
2845.542,144,750, 0
2845.55,143,750, 0
2845.566,142,751, 0
2845.574,142,751, 0
2845.59,141,751, 0
2845.598,141,752, 0
2845.614,141,752, 0
2845.654,141,752, 0
2845.67,141,753, 0
2845.678,140,753, 0
2845.686,140,754, 0
2845.693,140,754, 0
2845.702,140,754, 0
2845.709,140,755, 0
2845.718,139,755, 0
2845.725,139,755, 0
2845.741,139,756, 0
2845.749,139,756, 0
2845.757,139,756, 0
2845.765,139,757, 0
2845.773,139,757, 0
2845.781,138,758, 0
2845.789,138,759, 0
2845.805,137,759, 0
2845.813,137,760, 0
2845.829,137,760, 0
2845.853,137,761, 0
2845.877,137,761, 0
2845.885,137,762, 0
2845.893,137,763, 0
2845.909,137,764, 0
2845.925,137,764, 0
2845.933,137,764, 0
2845.989,137,765, 0
2846.021,137,766, 0
2846.077,137,766, 0
2846.214,137,766, 2
2846.445,137,767, 0
2846.453,138,772, 0
2846.461,140,772, 0
2846.469,141,775, 0
2846.477,143,776, 0
2846.485,143,777, 0
2846.493,145,778, 0
2846.517,145,778, 0
2846.533,145,778, 0
2846.541,146,778, 0
2846.541,146,778, 1
2846.557,146,778, 0
2846.605,146,778, 0
2846.613,145,778, 0
2846.629,145,778, 0
2846.669,145,776, 0
2846.677,145,771, 0
2846.685,145,769, 0
2846.693,148,761, 0
2846.701,149,758, 0
2846.709,151,755, 0
2846.717,158,745, 0
2846.725,162,740, 0
2846.733,176,726, 0
2846.741,184,721, 0
2846.749,192,713, 0
2846.757,218,694, 0
2846.765,225,686, 0
2846.773,247,671, 0
2846.781,254,665, 0
2846.789,259,662, 0
2846.797,268,654, 0
2846.805,270,652, 0
2846.813,274,648, 0
2846.821,274,647, 0
2846.829,274,647, 0
2846.837,275,646, 0
2846.845,275,646, 0
2846.861,275,645, 0
2846.965,275,645, 0
2846.973,275,643, 0
2846.981,275,641, 0
2846.989,275,640, 0
2846.997,277,636, 0
2847.005,278,633, 0
2847.013,279,630, 0
2847.021,281,623, 0
2847.029,282,620, 0
2847.037,284,617, 0
2847.045,284,616, 0
2847.053,285,615, 0
2847.061,286,614, 0
2847.069,286,613, 0
2847.077,288,612, 0
2847.085,288,611, 0
2847.093,288,611, 0
2847.101,289,611, 0
2847.109,289,610, 0
2847.117,291,610, 0
2847.125,291,609, 0
2847.133,292,608, 0
2847.141,297,608, 0
2847.149,299,608, 0
2847.157,306,607, 0
2847.165,309,607, 0
2847.173,313,607, 0
2847.181,321,607, 0
2847.189,323,607, 0
2847.197,327,607, 0
2847.205,328,607, 0
2847.213,329,607, 0
2847.221,331,607, 0
2847.229,332,607, 0
2847.237,335,607, 0
2847.245,336,607, 0
2847.253,339,607, 0
2847.261,345,608, 0
2847.269,347,608, 0
2847.277,352,609, 0
2847.285,354,609, 0
2847.293,356,609, 0
2847.301,358,609, 0
2847.309,358,609, 0
2847.317,359,609, 0
2847.389,359,609, 0
2847.413,360,609, 0
2847.429,361,609, 0
2847.445,361,609, 0
2847.461,362,609, 0
2847.525,362,609, 0
2847.541,363,609, 0
2847.549,363,609, 0
2847.557,364,609, 0
2847.565,365,609, 0
2847.573,366,608, 0
2847.581,367,607, 0
2847.589,368,607, 0
2847.605,368,606, 0
2847.613,369,606, 0
2847.653,369,606, 0
2847.7,369,606, 0
2847.732,369,605, 0
2847.74,370,605, 0
2847.748,371,605, 0
2847.764,372,603, 0
2847.78,372,603, 0
2847.788,373,602, 0
2847.796,373,601, 0
2847.804,374,600, 0
2847.82,374,598, 0
2847.828,374,597, 0
2847.844,374,596, 0
2847.852,375,595, 0
2847.86,375,595, 0
2847.868,375,593, 0
2847.892,375,593, 0
2848.7,375,593, 2
2848.772,375,593, 0
2848.78,371,595, 0
2848.788,366,598, 0
2848.796,356,604, 0
2848.804,353,606, 0
2848.812,350,607, 0
2848.82,341,613, 0
2848.828,338,615, 0
2848.836,330,618, 0
2848.844,328,618, 0
2848.852,326,621, 0
2848.86,325,621, 0
2848.868,325,621, 0
2849.012,325,621, 0
2849.02,320,621, 0
2849.028,318,621, 0
2849.036,312,617, 0
2849.044,308,614, 0
2849.052,306,613, 0
2849.06,298,607, 0
2849.068,296,605, 0
2849.076,291,600, 0
2849.084,290,599, 0
2849.092,289,599, 0
2849.1,288,597, 0
2849.164,288,597, 1
2849.268,288,597, 2
2849.276,288,598, 0
2849.284,287,598, 0
2849.292,286,599, 0
2849.3,284,600, 0
2849.308,284,601, 0
2849.316,284,601, 0
2849.332,284,601, 0
2849.34,284,601, 0
2849.356,285,601, 0
2849.364,286,601, 0
2849.372,287,601, 0
2849.38,289,601, 0
2849.388,290,601, 0
2849.396,291,601, 0
2849.404,293,600, 0
2849.412,294,599, 0
2849.42,298,598, 0
2849.428,300,596, 0
2849.436,302,596, 0
2849.444,311,592, 0
2849.452,314,590, 0
2849.46,324,587, 0
2849.468,326,586, 0
2849.476,328,585, 0
2849.484,329,585, 0
2849.556,329,585, 1
2849.564,329,585, 0
2849.572,329,585, 0
2849.58,328,586, 0
2849.588,327,587, 0
2849.596,326,588, 0
2849.604,321,592, 0
2849.612,319,593, 0
2849.62,317,596, 0
2849.628,306,602, 0
2849.636,301,605, 0
2849.644,284,616, 0
2849.652,277,621, 0
2849.66,261,634, 0
2849.668,256,640, 0
2849.676,251,645, 0
2849.684,239,657, 0
2849.692,235,662, 0
2849.7,231,668, 0
2849.708,222,679, 0
2849.716,218,684, 0
2849.724,209,696, 0
2849.732,205,702, 0
2849.74,202,708, 0
2849.748,193,721, 0
2849.756,190,725, 0
2849.764,184,737, 0
2849.772,181,741, 0
2849.78,180,744, 0
2849.788,175,753, 0
2849.796,175,755, 0
2849.804,172,761, 0
2849.812,171,762, 0
2849.819,171,763, 0
2849.827,169,765, 0
2849.835,169,766, 0
2849.843,169,767, 0
2849.867,169,767, 0
2849.883,168,767, 0
2849.891,167,768, 0
2849.899,167,768, 0
2849.907,164,769, 0
2849.915,163,770, 0
2849.923,160,771, 0
2849.931,156,771, 0
2849.939,154,771, 0
2849.947,151,771, 0
2849.955,151,772, 0
2849.963,149,772, 0
2849.979,149,772, 0
2849.987,148,772, 0
2850.027,148,772, 0
2850.043,147,772, 0
2850.051,147,772, 0
2850.059,146,772, 0
2850.067,145,772, 0
2850.075,144,772, 0
2850.083,143,772, 0
2850.091,141,772, 0
2850.099,140,772, 0
2850.107,136,772, 0
2850.115,134,772, 0
2850.123,132,772, 0
2850.131,129,772, 0
2850.139,128,772, 0
2850.147,126,772, 0
2850.155,125,772, 0
2850.163,123,772, 0
2850.171,120,772, 0
2850.179,118,772, 0
2850.187,116,772, 0
2850.195,116,773, 0
2850.203,115,773, 0
2851.643,115,773, 2
2851.963,115,773, 0
2851.971,117,773, 0
2851.979,123,773, 0
2851.987,126,773, 0
2851.995,135,773, 0
2852.003,142,774, 0
2852.011,150,775, 0
2852.019,175,778, 0
2852.027,187,779, 0
2852.035,224,784, 0
2852.043,238,785, 0
2852.051,253,787, 0
2852.059,304,795, 0
2852.067,317,796, 0
2852.075,330,797, 0
2852.083,367,800, 0
2852.091,379,801, 0
2852.099,415,801, 0
2852.107,427,801, 0
2852.115,439,801, 0
2852.123,467,801, 0
2852.131,478,801, 0
2852.139,506,800, 0
2852.147,514,799, 0
2852.155,519,798, 0
2852.163,523,797, 0
2854.603,523,796, 0
2854.611,522,794, 0
2854.619,522,790, 0
2854.627,522,788, 0
2854.635,522,780, 0
2854.643,522,773, 0
2854.651,527,752, 0
2854.659,530,742, 0
2854.667,537,714, 0
2854.675,539,705, 0
2854.683,541,695, 0
2854.691,542,673, 0
2854.699,542,664, 0
2854.707,542,656, 0
2854.715,539,634, 0
2854.723,538,627, 0
2854.731,535,612, 0
2854.739,533,605, 0
2854.747,531,599, 0
2854.755,525,587, 0
2854.763,524,582, 0
2854.771,518,571, 0
2854.779,516,567, 0
2854.787,515,565, 0
2854.795,514,561, 0
2854.803,512,560, 0
2854.811,512,559, 0
2854.843,512,559, 3
2854.867,511,559, 0
2854.883,511,559, 0
2854.891,511,559, 0
2854.939,511,559, 4
2854.971,510,559, 0
2854.978,510,559, 0
2854.987,509,559, 0
2854.995,508,559, 0
2855.002,508,558, 0
2855.098,509,558, 0
2855.107,513,557, 0
2855.115,517,555, 0
2855.123,549,548, 0
2855.13,573,540, 0
2855.139,678,518, 0
2855.146,739,507, 0
2855.155,910,483, 0
2855.162,995,472, 0
2855.17,1082,464, 0
2855.178,1277,444, 0
2855.186,1359,438, 0
2855.195,1433,431, 0
2855.202,1576,417, 0
2855.21,1626,413, 0
2855.218,1710,409, 0
2855.226,1730,408, 0
2855.234,1741,408, 0
2855.242,1747,408, 0
2855.25,1747,408, 0
2855.258,1743,411, 0
2855.266,1733,415, 0
2855.274,1727,416, 0
2855.282,1710,420, 0
2855.29,1702,421, 0
2855.298,1694,423, 0
2855.306,1675,424, 0
2855.314,1667,425, 0
2855.322,1662,425, 0
2855.33,1647,426, 0
2855.338,1643,426, 0
2855.346,1635,426, 0
2855.354,1634,426, 0
2855.362,1631,426, 0
2855.37,1628,426, 0
2855.378,1623,426, 0
2855.386,1620,426, 0
2855.394,1614,425, 0
2855.402,1594,417, 0
2855.41,1585,412, 0
2855.418,1575,408, 0
2855.426,1548,395, 0
2855.434,1537,389, 0
2855.442,1511,375, 0
2855.45,1501,368, 0
2855.458,1477,352, 0
2855.466,1470,346, 0
2855.474,1465,340, 0
2855.482,1453,324, 0
2855.49,1450,319, 0
2855.498,1446,313, 0
2855.506,1439,301, 0
2855.514,1436,297, 0
2855.522,1431,289, 0
2855.53,1428,286, 0
2855.538,1427,284, 0
2855.546,1421,278, 0
2855.554,1419,276, 0
2855.562,1413,271, 0
2855.57,1410,269, 0
2855.578,1407,267, 0
2855.586,1400,263, 0
2855.594,1397,261, 0
2855.602,1389,256, 0
2855.61,1385,253, 0
2855.618,1380,250, 0
2855.626,1369,244, 0
2855.634,1363,242, 0
2855.642,1353,237, 0
2855.65,1350,237, 0
2855.658,1348,236, 0
2855.666,1345,235, 0
2855.674,1345,235, 0
2855.682,1344,235, 0
2855.714,1344,233, 0
2855.722,1342,231, 0
2855.73,1342,230, 0
2855.738,1341,228, 0
2855.746,1339,225, 0
2855.754,1339,224, 0
2855.762,1339,223, 0
2855.77,1338,220, 0
2855.778,1338,220, 0
2855.786,1337,219, 0
2855.794,1337,218, 0
2855.802,1337,216, 0
2855.81,1337,215, 0
2855.818,1337,214, 0
2855.826,1337,212, 0
2855.834,1337,211, 0
2855.842,1337,209, 0
2855.85,1337,207, 0
2855.858,1338,205, 0
2855.866,1338,203, 0
2855.874,1338,202, 0
2855.994,1338,202, 1
2856.066,1338,202, 2
2856.362,1338,202, 0
2856.37,1338,203, 0
2856.378,1338,204, 0
2856.386,1338,204, 0
2856.394,1338,206, 0
2856.402,1338,206, 0
2856.41,1338,206, 0
2856.418,1338,207, 0
2856.434,1338,207, 0
2856.442,1338,208, 0
2856.45,1338,208, 0
2856.466,1338,209, 0
2856.474,1338,210, 0
2856.49,1338,210, 0
2856.498,1338,211, 0
2856.505,1337,211, 0
2856.513,1337,212, 0
2856.537,1336,212, 0
2856.554,1336,213, 0
2856.569,1336,214, 0
2856.577,1336,214, 0
2856.585,1336,215, 0
2856.593,1336,217, 0
2856.601,1336,219, 0
2856.609,1336,226, 0
2856.617,1336,229, 0
2856.625,1337,233, 0
2856.633,1342,247, 0
2856.641,1345,254, 0
2856.649,1348,263, 0
2856.657,1360,289, 0
2856.665,1365,301, 0
2856.673,1390,340, 0
2856.681,1405,360, 0
2856.689,1444,414, 0
2856.697,1459,432, 0
2856.705,1508,489, 0
2856.713,1530,513, 0
2856.721,1593,574, 0
2856.729,1619,598, 0
2856.737,1642,620, 0
2856.745,1706,674, 0
2856.753,1728,692, 0
2856.761,1745,706, 0
2856.769,1789,738, 0
2856.777,1799,745, 0
2856.785,1820,759, 0
2856.793,1826,763, 0
2856.801,1831,766, 0
2856.809,1834,768, 0
2856.817,1835,768, 0
2856.866,1835,768, 0
2856.873,1836,766, 0
2856.881,1838,762, 0
2856.889,1839,761, 0
2856.897,1841,759, 0
2856.905,1843,755, 0
2856.913,1845,753, 0
2856.921,1847,748, 0
2856.929,1849,747, 0
2856.937,1849,745, 0
2856.945,1850,741, 0
2856.953,1851,740, 0
2856.961,1851,737, 0
2856.969,1851,736, 0
2856.977,1852,734, 0
2856.985,1852,730, 0
2856.993,1853,728, 0
2857.001,1856,722, 0
2857.009,1856,718, 0
2857.017,1857,713, 0
2857.025,1859,703, 0
2857.033,1859,698, 0
2857.041,1861,691, 0
2857.049,1862,689, 0
2857.057,1862,687, 0
2857.065,1863,683, 0
2857.073,1864,682, 0
2857.081,1865,679, 0
2857.089,1865,679, 0
2857.097,1865,678, 0
2857.105,1865,677, 0
2857.113,1865,676, 0
2857.121,1865,674, 0
2857.129,1865,674, 0
2857.137,1865,673, 0
2857.145,1867,671, 0
2857.153,1867,670, 0
2857.161,1869,667, 0
2857.169,1869,666, 0
2857.177,1871,665, 0
2857.185,1872,662, 0
2857.193,1872,661, 0
2857.201,1874,658, 0
2857.209,1874,656, 0
2857.217,1874,655, 0
2857.225,1875,652, 0
2857.233,1875,651, 0
2857.241,1875,649, 0
2857.249,1876,642, 0
2857.257,1877,639, 0
2857.265,1878,632, 0
2857.273,1878,629, 0
2857.281,1878,625, 0
2857.289,1878,625, 0
2857.297,1878,624, 0
2857.305,1878,623, 0
2857.369,1878,622, 0
2857.377,1878,622, 0
2857.385,1878,621, 0
2857.392,1878,621, 0
2857.4,1878,620, 0
2857.408,1878,620, 0
2857.416,1878,619, 0
2857.424,1878,618, 0
2857.44,1878,618, 0
2857.721,1878,617, 0
2857.737,1878,617, 0
2857.76,1878,616, 0
2857.768,1878,616, 0
2857.92,1878,616, 1
2858.016,1878,616, 2
2858.136,1875,616, 0
2858.144,1867,616, 0
2858.152,1856,616, 0
2858.16,1852,617, 0
2858.168,1848,619, 0
2858.176,1841,621, 0
2858.184,1839,622, 0
2858.192,1834,622, 0
2858.2,1831,622, 0
2858.208,1827,622, 0
2858.216,1811,616, 0
2858.224,1792,611, 0
2858.232,1782,608, 0
2858.24,1770,603, 0
2858.248,1727,584, 0
2858.256,1702,572, 0
2858.264,1617,532, 0
2858.272,1572,509, 0
2858.28,1527,485, 0
2858.288,1404,421, 0
2858.296,1345,392, 0
2858.304,1217,323, 0
2858.312,1166,295, 0
2858.32,1120,265, 0
2858.328,1031,203, 0
2858.337,1004,183, 0
2858.344,956,139, 0
2858.352,947,129, 0
2858.36,940,119, 0
2858.368,929,102, 0
2858.376,927,97, 0
2858.384,924,86, 0
2858.392,923,83, 0
2858.4,922,80, 0
2858.408,922,75, 0
2858.416,922,74, 0
2858.424,922,72, 0
2858.432,922,71, 0
2858.44,921,68, 0
2858.456,921,68, 0
2858.472,921,67, 0
2858.48,921,67, 0
2858.488,921,66, 0
2858.496,921,65, 0
2858.504,925,62, 0
2858.512,926,61, 0
2858.52,930,59, 0
2858.528,932,59, 0
2858.536,933,58, 0
2858.544,936,57, 0
2858.552,937,57, 0
2858.56,942,56, 0
2858.568,945,56, 0
2858.576,948,56, 0
2858.584,958,55, 0
2858.592,963,55, 0
2858.6,979,55, 0
2858.608,986,55, 0
2858.616,992,55, 0
2858.624,1003,57, 0
2858.632,1005,57, 0
2858.64,1010,59, 0
2858.648,1011,60, 0
2858.656,1013,60, 0
2858.664,1016,61, 0
2858.672,1017,61, 0
2858.68,1018,61, 0
2858.688,1019,61, 0
2858.696,1019,61, 0
2858.704,1020,61, 0
2858.72,1021,61, 0
2858.736,1021,61, 0
2858.744,1022,61, 0
2858.752,1022,61, 0
2858.76,1023,61, 0
2858.768,1026,61, 0
2858.776,1029,60, 0
2858.784,1037,59, 0
2858.792,1044,58, 0
2858.8,1051,57, 0
2858.808,1070,53, 0
2858.816,1076,52, 0
2858.824,1089,48, 0
2858.832,1094,47, 0
2858.84,1096,47, 0
2858.848,1101,45, 0
2858.856,1102,44, 0
2858.864,1104,43, 0
2858.872,1104,42, 0
2858.88,1105,42, 0
2858.888,1105,42, 0
2858.896,1106,42, 0
2858.904,1106,41, 0
2858.928,1106,40, 0
2858.952,1106,40, 0
2858.96,1106,40, 0
2858.968,1106,39, 0
2858.992,1107,39, 0
2859,1107,38, 0
2859.008,1107,38, 0
2859.031,1107,37, 0
2859.047,1107,36, 0
2859.055,1107,36, 0
2859.071,1107,36, 0
2859.079,1107,35, 0
2859.087,1108,35, 0
2859.103,1108,35, 0
2859.111,1109,33, 0
2859.127,1109,33, 0
2859.135,1109,32, 0
2859.143,1110,32, 0
2859.392,1110,33, 0
2859.399,1110,35, 0
2859.407,1110,37, 0
2859.415,1110,38, 0
2859.423,1108,46, 0
2859.431,1107,50, 0
2859.439,1106,63, 0
2859.447,1105,70, 0
2859.455,1105,77, 0
2859.463,1102,98, 0
2859.471,1101,107, 0
2859.479,1100,132, 0
2859.487,1099,141, 0
2859.495,1098,150, 0
2859.503,1094,177, 0
2859.511,1093,187, 0
2859.519,1088,214, 0
2859.527,1086,223, 0
2859.535,1085,233, 0
2859.543,1084,251, 0
2859.551,1084,258, 0
2859.56,1083,269, 0
2859.567,1083,271, 0
2859.575,1083,273, 0
2859.591,1083,274, 0
2859.647,1083,274, 0
2859.655,1082,276, 0
2859.663,1082,276, 0
2859.671,1082,276, 0
2859.679,1082,277, 0
2859.687,1081,278, 0
2859.695,1081,278, 0
2859.711,1081,279, 0
2859.719,1081,279, 0
2859.727,1081,280, 0
2859.735,1080,280, 0
2859.743,1079,280, 0
2859.759,1078,281, 0
2859.767,1078,282, 0
2859.775,1077,283, 0
2859.783,1075,285, 0
2859.791,1074,286, 0
2859.799,1072,288, 0
2859.807,1071,289, 0
2859.815,1071,289, 0
2859.863,1070,289, 0
2859.871,1070,289, 0
2859.879,1068,289, 0
2859.887,1068,288, 0
2859.895,1066,287, 0
2859.903,1066,286, 0
2859.911,1065,285, 0
2859.919,1065,284, 0
2859.927,1065,283, 0
2859.935,1064,281, 0
2859.943,1062,277, 0
2859.951,1061,274, 0
2859.959,1057,265, 0
2859.967,1057,262, 0
2859.975,1056,259, 0
2859.983,1054,252, 0
2859.991,1053,250, 0
2859.999,1052,249, 0
2860.007,1052,246, 0
2860.023,1052,245, 0
2860.047,1052,245, 0
2860.167,1052,245, 1
2860.231,1052,245, 2
2860.375,1051,245, 0
2860.383,1051,245, 0
2860.415,1054,245, 0
2860.423,1066,242, 0
2860.431,1073,239, 0
2860.439,1083,234, 0
2860.447,1111,223, 0
2860.455,1122,218, 0
2860.463,1154,204, 0
2860.471,1165,199, 0
2860.479,1178,190, 0
2860.487,1232,153, 0
2860.495,1257,135, 0
2860.503,1315,90, 0
2860.511,1331,79, 0
2860.911,1331,75, 0
2860.943,1331,75, 0
2860.951,1329,77, 0
2860.959,1326,79, 0
2860.967,1325,80, 0
2860.975,1323,81, 0
2860.983,1320,83, 0
2860.991,1319,84, 0
2860.998,1317,84, 0
2861.007,1316,85, 0
2861.014,1315,85, 0
2861.022,1310,86, 0
2861.03,1307,86, 0
2861.038,1297,86, 0
2861.046,1290,85, 0
2861.054,1282,84, 0
2861.062,1257,78, 0
2861.07,1247,76, 0
2861.078,1223,68, 0
2861.086,1216,64, 0
2861.094,1209,61, 0
2861.102,1192,56, 0
2861.11,1186,55, 0
2861.118,1180,54, 0
2861.126,1170,53, 0
2861.134,1167,53, 0
2861.142,1160,53, 0
2861.15,1159,52, 0
2861.158,1156,51, 0
2861.166,1155,51, 0
2861.174,1154,51, 0
2861.182,1151,51, 0
2861.19,1149,50, 0
2861.198,1148,50, 0
2861.206,1143,50, 0
2861.214,1141,50, 0
2861.222,1138,50, 0
2861.23,1137,50, 0
2861.238,1136,50, 0
2861.254,1135,50, 0
2861.262,1135,49, 0
2861.27,1135,49, 0
2861.278,1135,49, 0
2861.286,1134,48, 0
2861.302,1134,47, 0
2861.31,1132,46, 0
2861.318,1132,46, 0
2861.326,1127,43, 0
2861.334,1125,43, 0
2861.342,1119,40, 0
2861.35,1117,39, 0
2861.358,1116,39, 0
2861.366,1115,39, 0
2861.39,1115,38, 0
2861.406,1115,37, 0
2861.486,1115,37, 0
2861.494,1114,37, 0
2861.502,1114,36, 0
2861.51,1114,36, 0
2861.534,1114,35, 0
2863.046,1114,35, 0
2863.054,1114,36, 0
2863.066,1114,37, 0
2863.462,1114,37, 0
2863.47,1114,40, 0
2863.478,1113,40, 0
2863.486,1112,43, 0
2863.494,1112,44, 0
2863.502,1111,45, 0
2863.51,1110,48, 0
2863.518,1110,48, 0
2863.526,1109,51, 0
2863.534,1108,53, 0
2863.542,1108,54, 0
2863.55,1106,57, 0
2863.558,1105,58, 0
2863.566,1104,63, 0
2863.574,1102,64, 0
2863.582,1101,66, 0
2863.59,1096,72, 0
2863.598,1094,74, 0
2863.606,1092,76, 0
2863.614,1084,82, 0
2863.622,1083,83, 0
2863.63,1078,89, 0
2863.638,1076,92, 0
2863.646,1068,100, 0
2863.654,1062,101, 0
2863.662,1053,108, 0
2863.67,1047,110, 0
2863.678,1024,113, 0
2863.686,1013,114, 0
2863.694,1000,114, 0
2863.702,964,114, 0
2863.71,951,114, 0
2863.718,916,113, 0
2863.726,906,113, 0
2863.734,896,112, 0
2863.742,878,112, 0
2863.75,873,112, 0
2863.758,865,112, 0
2863.766,864,112, 0
2863.774,863,112, 0
2863.782,862,112, 0
2863.814,862,112, 3
2863.877,862,112, 0
2863.885,862,111, 0
2863.901,862,111, 0
2863.934,862,111, 4
2863.941,862,110, 0
2864.053,862,110, 0
2864.061,862,112, 0
2864.069,862,114, 0
2864.077,865,121, 0
2864.085,865,124, 0
2864.093,870,136, 0
2864.101,873,141, 0
2864.109,875,147, 0
2864.117,882,161, 0
2864.125,885,166, 0
2864.133,888,172, 0
2864.141,895,186, 0
2864.149,898,193, 0
2864.157,908,210, 0
2864.165,914,218, 0
2864.173,919,225, 0
2864.181,938,249, 0
2864.189,945,258, 0
2864.197,967,282, 0
2864.205,975,291, 0
2864.213,983,299, 0
2864.221,1007,316, 0
2864.229,1014,321, 0
2864.237,1032,335, 0
2864.245,1038,339, 0
2864.253,1042,343, 0
2864.261,1055,351, 0
2864.269,1060,354, 0
2864.277,1065,357, 0
2864.285,1075,362, 0
2864.293,1078,364, 0
2864.301,1088,367, 0
2864.309,1091,368, 0
2864.317,1099,372, 0
2864.325,1102,373, 0
2864.333,1105,374, 0
2864.341,1114,377, 0
2864.349,1116,377, 0
2864.357,1119,379, 0
2864.365,1125,380, 0
2864.373,1127,381, 0
2864.381,1130,382, 0
2864.389,1131,382, 0
2864.397,1132,383, 0
2864.405,1133,383, 0
2865.413,1133,384, 0
2865.421,1121,395, 0
2865.429,1114,403, 0
2865.437,1104,413, 0
2865.445,1064,451, 0
