Time,X,Y,Type
194.619,903,306,2
194.867,903,306,0
194.875,903,306,0
194.883,904,306,0
194.895,905,306,0
194.899,905,306,0
194.907,906,306,0
194.915,908,305,0
194.923,909,305,0
194.931,910,305,0
194.939,910,304,0
194.947,911,304,0
195.011,911,304,1
195.083,911,304,0
195.091,911,305,0
195.099,911,305,0
195.107,911,306,0
195.123,911,306,0
195.123,911,306,2
195.147,911,306,0
195.307,912,306,0
195.315,912,306,0
195.323,913,306,0
195.331,914,306,0
195.339,916,305,0
195.347,919,304,0
195.355,921,304,0
195.363,923,303,0
195.371,926,303,0
195.379,928,302,0
195.387,931,301,0
195.395,932,299,0
195.403,934,299,0
195.411,936,297,0
195.419,936,297,0
195.427,937,296,0
195.435,938,296,0
195.443,939,295,0
195.451,939,295,0
195.459,940,295,0
195.523,940,295,1
195.619,940,295,0
195.627,940,295,2
195.931,941,295,0
197.035,942,295,0
197.043,942,295,0
197.051,943,295,0
197.067,943,295,0
197.587,944,295,0
197.987,944,295,0
197.995,943,296,0
198.003,942,296,0
198.011,940,297,0
198.019,937,297,0
198.027,934,298,0
198.035,930,298,0
198.043,926,298,0
198.051,921,298,0
198.059,915,298,0
198.067,908,299,0
198.075,900,299,0
198.083,890,299,0
198.091,884,299,0
198.099,875,299,0
198.107,866,299,0
198.115,855,299,0
198.123,845,297,0
198.131,835,297,0
198.139,825,295,0
198.147,819,295,0
198.155,812,295,0
198.163,805,295,0
198.171,798,295,0
198.179,793,295,0
198.187,789,295,0
198.195,782,294,0
198.202,776,293,0
198.211,772,293,0
198.219,767,293,0
198.227,760,293,0
198.234,753,292,0
198.243,744,292,0
198.251,736,292,0
198.259,729,292,0
198.266,722,292,0
198.274,717,292,0
198.282,711,292,0
198.29,708,292,0
198.298,706,292,0
198.306,701,292,0
198.314,698,291,0
198.322,694,291,0
198.33,690,291,0
198.338,683,291,0
198.346,679,291,0
198.354,676,291,0
198.362,674,291,0
198.37,670,291,0
198.378,668,291,0
198.386,666,291,0
198.394,665,291,0
198.402,664,291,0
198.658,665,291,0
198.666,665,291,0
198.682,666,291,0
198.69,666,291,0
198.698,667,292,0
198.706,668,292,0
198.714,670,292,0
198.722,670,293,0
198.73,671,294,0
198.738,672,294,0
198.746,673,295,0
198.754,675,295,0
198.762,676,295,0
198.77,677,296,0
198.778,679,296,0
198.786,681,297,0
198.794,682,297,0
198.802,684,298,0
198.81,687,299,0
198.818,689,300,0
198.826,691,300,0
198.834,692,300,0
198.842,693,300,0
198.85,695,301,0
198.858,695,301,0
198.866,696,301,0
198.874,696,302,0
198.882,697,302,0
198.93,698,302,0
198.938,698,302,0
198.946,699,302,0
198.97,699,302,0
198.986,700,302,0
198.994,700,303,0
199.002,700,303,0
199.018,700,303,0
199.026,701,304,0
199.034,702,306,0
199.042,703,308,0
199.05,704,312,0
199.058,706,318,0
199.066,709,329,0
199.074,712,344,0
199.082,716,375,0
199.09,722,431,0
199.098,724,504,0
199.106,724,582,0
199.114,717,675,0
199.122,703,776,0
199.13,694,874,0
199.138,690,966,0
199.146,686,1042,0
199.154,682,1100,0
199.162,676,1123,0
199.17,670,1106,0
199.178,667,1094,0
199.186,666,1084,0
199.194,664,1083,0
199.202,662,1081,0
199.226,662,1079,0
199.234,662,1079,0
199.242,662,1077,0
199.25,661,1075,0
199.258,661,1074,0
199.265,661,1072,0
199.274,660,1070,0
199.282,660,1068,0
199.29,658,1066,0
199.298,657,1064,0
199.306,654,1062,0
199.314,651,1058,0
199.321,646,1055,0
199.329,643,1053,0
199.337,640,1051,0
199.345,639,1049,0
199.353,637,1047,0
199.361,636,1043,0
199.369,635,1042,0
199.377,634,1039,0
199.385,634,1036,0
199.393,634,1035,0
199.401,633,1032,0
199.409,633,1032,0
199.417,633,1031,0
199.425,633,1030,0
199.433,633,1030,0
199.441,635,1029,0
199.449,643,1029,0
199.457,663,1029,0
199.465,707,1033,0
199.473,778,1037,0
199.481,835,1039,0
199.489,946,1042,0
199.497,1075,1042,0
199.505,1208,1044,0
199.513,1340,1044,0
199.521,1461,1044,0
199.529,1567,1040,0
199.537,1642,1038,0
199.545,1691,1038,0
199.553,1713,1038,0
199.561,1722,1038,0
199.569,1726,1039,0
199.577,1726,1039,0
199.585,1727,1039,0
199.593,1727,1040,0
199.601,1729,1041,0
199.609,1732,1042,0
199.617,1735,1042,0
199.625,1738,1043,0
199.633,1739,1043,0
199.641,1740,1044,0
199.673,1740,1044,0
199.681,1740,1044,0
199.689,1742,1045,0
199.697,1745,1047,0
199.705,1752,1047,0
199.713,1761,1047,0
199.721,1773,1047,0
199.729,1787,1047,0
199.737,1801,1047,0
199.745,1811,1047,0
199.753,1815,1047,0
199.761,1817,1046,0
199.785,1817,1046,0
199.793,1814,1046,0
199.801,1811,1048,0
199.809,1805,1050,0
199.817,1799,1052,0
199.825,1796,1055,0
199.833,1794,1057,0
199.841,1791,1060,0
199.849,1789,1061,0
199.857,1788,1063,0
199.865,1787,1063,0
199.873,1787,1063,0
199.881,1785,1064,0
199.889,1784,1065,0
199.897,1783,1065,0
199.905,1783,1065,0
199.913,1782,1065,0
199.921,1781,1065,0
199.929,1779,1066,0
199.937,1776,1067,0
199.945,1771,1068,0
199.953,1768,1070,0
199.961,1763,1070,0
199.969,1757,1072,0
199.977,1751,1073,0
199.985,1747,1073,0
199.993,1745,1073,0
200.001,1744,1073,0
200.025,1744,1073,0
200.041,1743,1073,0
200.049,1743,1073,0
200.057,1742,1073,0
200.065,1741,1071,0
200.073,1740,1071,0
200.081,1738,1071,0
200.089,1737,1070,0
200.097,1735,1069,0
200.105,1735,1069,0
200.113,1735,1069,0
200.121,1734,1069,0
200.129,1734,1068,0
200.193,1734,1068,1
200.281,1734,1068,2
200.393,1734,1068,0
200.4,1734,1067,0
200.408,1734,1066,0
200.416,1734,1065,0
200.424,1734,1064,0
200.432,1735,1062,0
200.44,1735,1060,0
200.448,1735,1057,0
200.456,1735,1055,0
200.464,1735,1053,0
200.472,1735,1050,0
200.48,1735,1047,0
200.488,1735,1045,0
200.496,1735,1041,0
200.504,1735,1038,0
200.512,1737,1035,0
200.52,1738,1032,0
200.528,1738,1029,0
200.536,1738,1028,0
200.544,1738,1025,0
200.552,1739,1021,0
200.56,1740,1018,0
200.568,1741,1012,0
200.576,1741,1007,0
200.584,1741,1003,0
200.592,1741,999,0
200.6,1741,996,0
200.608,1741,993,0
200.616,1742,990,0
200.624,1742,988,0
200.632,1742,986,0
200.64,1742,985,0
