Time,Sensor1,Sensor2,Sensor3,Sensor4
15.427,21,0,0,39,
15.43,20,0,0,41,
15.463,18,0,0,45,
15.465,18,0,0,46,
15.467,18,0,0,46,
15.471,18,0,0,46,
15.507,18,0,0,46,
15.509,17,0,0,46,
15.511,18,0,0,46,
15.513,18,0,0,46,
15.546,18,0,0,43,
15.548,18,0,0,43,
15.551,18,0,0,43,
15.583,19,0,0,43,
15.588,19,0,0,43,
15.59,18,0,0,43,
15.593,19,0,0,44,
15.626,19,0,0,44,
15.626,19,0,0,44,
15.628,19,0,0,44,
15.663,19,0,0,43,
15.663,19,0,0,43,
15.665,19,0,0,43,
15.667,19,0,0,43,
15.673,19,0,0,43,
15.691,19,0,0,43,
15.724,19,0,0,43,
15.725,19,0,0,43,
15.727,19,0,0,44,
15.73,19,0,0,44,
15.763,19,0,0,43,
15.764,19,0,0,43,
15.766,18,0,0,44,
15.771,19,0,0,47,
15.804,19,0,0,48,
15.807,19,0,0,48,
15.809,18,0,0,48,
15.816,18,0,0,48,
15.819,19,0,0,49,
15.855,19,0,0,49,
15.857,19,0,0,49,
15.86,19,0,0,49,
15.866,19,0,0,48,
15.899,19,0,0,49,
15.901,19,0,0,48,
15.902,19,0,0,48,
15.911,20,0,0,48,
15.942,19,0,0,48,
15.944,19,0,0,50,
15.946,20,0,0,51,
15.985,20,0,0,53,
15.985,21,0,0,54,
15.987,21,0,0,55,
15.989,21,0,0,56,
16.024,20,0,0,56,
16.025,19,0,0,57,
16.027,17,0,0,56,
16.027,16,0,0,63,
16.034,14,0,0,65,
16.062,9,0,0,68,
16.063,5,0,0,72,
16.065,5,0,0,76,
16.074,5,0,0,80,
16.083,6,0,0,85,
16.115,5,0,0,85,
16.118,5,0,0,83,
16.119,6,0,0,82,
16.122,9,0,0,79,
16.155,12,0,0,74,
16.157,14,0,0,67,
16.158,14,0,0,69,
16.192,16,0,0,68,
16.194,16,0,0,68,
16.196,17,0,0,67,
16.198,17,0,0,64,
16.206,18,0,0,63,
16.243,18,0,0,61,
16.245,19,0,0,62,
16.248,19,0,0,62,
16.283,20,0,1,63,
16.287,19,0,3,64,
16.289,19,0,0,63,
16.291,17,0,0,64,
16.324,18,0,0,65,
16.325,19,0,0,67,
16.327,23,0,2,68,
16.327,27,0,3,68,
16.36,35,0,5,71,
16.362,45,0,14,71,
16.363,55,0,29,71,
16.371,67,0,46,76,
16.405,75,0,59,78,
16.409,86,0,64,79,
16.411,93,0,62,77,
16.444,91,0,73,75,
16.446,89,0,86,75,
16.448,92,0,102,76,
16.48,93,0,117,78,
16.484,97,0,120,82,
16.519,97,0,122,83,
16.521,98,0,124,82,
16.522,93,0,125,82,
16.523,93,0,127,80,
16.558,83,0,128,83,
16.561,69,0,129,86,
16.563,51,0,141,87,
16.597,41,0,154,85,
16.601,40,0,162,86,
16.601,32,0,168,77,
16.618,28,0,163,70,
16.626,25,0,144,55,
16.669,20,0,119,38,
16.67,21,0,99,25,
16.673,21,0,86,14,
16.673,18,0,75,5,
16.71,17,0,65,0,
16.712,17,0,61,0,
16.712,18,0,53,0,
16.712,20,0,45,0,
16.717,20,0,26,0,
16.748,21,0,6,2,
16.752,25,0,0,11,
16.759,27,0,0,20,
16.792,28,0,6,30,
16.793,28,0,27,41,
16.795,29,0,48,47,
16.799,29,0,69,50,
16.807,30,0,86,53,
16.841,31,0,104,54,
16.843,31,0,116,55,
16.852,32,0,124,59,
16.858,33,0,129,63,
16.891,41,0,129,71,
16.894,48,0,141,78,
16.896,52,0,153,82,
16.932,58,0,150,91,
16.932,64,0,126,91,
16.934,71,0,93,83,
16.968,71,0,67,73,
16.97,77,0,53,69,
16.973,79,0,56,68,
17.008,82,0,60,72,
17.01,87,0,66,74,
17.012,88,0,71,76,
17.014,90,0,74,80,
17.049,86,0,75,79,
17.049,88,0,75,81,
17.058,90,0,74,82,
17.091,88,0,79,82,
17.093,80,0,82,81,
17.095,63,0,84,84,
17.099,57,0,84,90,
17.133,51,0,83,95,
17.137,47,0,83,105,
17.14,48,0,89,112,
17.175,51,0,88,116,
17.177,53,0,79,119,
17.179,52,0,79,119,
17.182,44,0,84,121,
17.217,38,0,85,120,
17.219,35,0,85,119,
17.228,42,0,83,119,
17.253,48,0,81,119,
17.269,49,0,66,115,
17.27,49,0,52,112,
17.276,47,0,40,110,
17.29,45,0,36,109,
17.324,43,0,39,109,
17.326,38,0,44,110,
17.328,37,0,46,111,
17.363,42,0,52,110,
17.364,49,0,54,107,
17.398,55,0,52,102,
17.4,56,0,48,100,
17.402,58,0,44,100,
17.404,61,0,42,96,
17.44,70,0,45,95,
17.442,92,0,48,96,
17.446,128,0,51,97,
17.456,179,0,58,95,
17.489,215,0,66,97,
17.492,255,0,74,95,
17.501,266,0,77,91,
17.536,265,0,73,90,
17.538,237,0,64,88,
17.54,199,0,50,86,
17.543,158,0,38,83,
17.58,118,0,34,80,
17.582,58,0,31,73,
17.583,17,0,32,67,
17.616,0,0,34,64,
17.619,0,0,31,63,
17.621,0,0,28,62,
