Time,Sensor1,Sensor2,Sensor3,Sensor4
3573,526,1020,486,555
3574,526,1020,486,555
3575,526,1021,486,555
3576,526,1021,486,555
3577,526,1020,486,555
3578,526,1020,487,555
3579,526,1021,487,555
3580,527,1021,486,556
3581,527,1021,487,555
3582,526,1021,487,555
3583,526,1021,486,556
3584,527,1021,486,556
3585,527,1020,486,555
3586,527,1021,487,555
3587,527,1020,487,555
3588,527,1019,487,555
3589,527,1019,487,555
3590,527,1019,487,556
3591,527,1018,487,555
3592,527,1017,487,555
3593,527,1018,487,555
3594,527,1019,486,555
3595,527,1018,486,555
3596,527,1019,486,555
3597,527,1018,487,555
3598,528,1019,487,555
3599,528,1019,487,555
3600,528,1020,487,555
3601,528,1019,487,555
3602,528,1018,487,555
3603,528,1019,487,555
3604,528,1019,487,555
3605,528,1019,487,556
3606,528,1018,487,556
3607,528,1018,487,556
3608,528,1018,487,555
3609,528,1019,487,556
3610,528,1019,487,556
3611,528,1020,487,556
3612,528,1021,487,556
3613,528,1019,487,556
3614,528,1018,487,556
3615,528,1019,487,556
3616,528,1018,487,556
3617,528,1020,487,556
3618,528,1020,487,556
3619,528,1019,487,556
3620,528,1020,487,556
3621,529,1019,487,556
3622,529,1018,488,555
3623,529,1018,487,555
3624,529,1019,487,555
3625,529,1019,487,555
3626,529,1019,488,555
3627,529,1020,488,555
3628,529,1020,488,555
3629,529,1020,487,556
3630,529,1020,487,556
3631,529,1021,487,556
3632,529,1021,487,556
3633,529,1021,487,556
3634,529,1021,487,556
3635,529,1021,487,556
3636,529,1019,488,556
3637,530,1018,487,556
3638,530,1018,487,555
3639,529,1018,487,556
3640,529,1019,487,556
3641,529,1019,488,556
3642,529,1019,488,556
3643,529,1019,488,556
3644,529,1018,488,556
3645,530,1019,488,556
3646,529,1020,488,556
3647,530,1020,488,556
3648,530,1020,488,556
3649,530,1020,488,556
3650,530,1018,488,556
3651,530,1019,488,556
3652,530,1019,488,556
3653,530,1019,488,556
3654,529,1019,488,556
3655,529,1019,488,556
3656,529,1019,488,556
3657,530,1019,488,556
3658,530,1020,488,556
3659,530,1020,488,556
3660,530,1020,488,556
3661,530,1020,488,556
3662,530,1019,488,556
3663,530,1020,488,556
3664,530,1021,488,556
3665,530,1021,488,556
3666,530,1021,488,557
3667,530,1021,488,557
3668,530,1020,489,557
3669,530,1021,489,557
3670,530,1020,488,557
3671,530,1020,488,557
3672,530,1020,489,557
3673,530,1020,489,557
3674,530,1020,488,557
3675,530,1020,488,557
3676,530,1020,489,557
3677,530,1021,488,557
3678,530,1021,488,557
3679,530,1021,489,557
3680,530,1021,489,557
3681,530,1021,489,557
3682,530,1021,489,557
3683,530,1020,489,557
3684,530,1020,489,557
3685,531,1021,489,557
3686,531,1021,489,557
3687,531,1020,488,557
3688,531,1021,488,557
3689,531,1021,488,557
3690,531,1021,489,557
3691,531,1021,489,557
3692,531,1021,489,557
3693,531,1021,489,557
3694,531,1021,489,557
3695,531,1021,489,557
3696,531,1021,489,557
3697,531,1021,489,557
3698,531,1021,489,557
3699,531,1021,489,557
3700,532,1021,489,557
3701,532,1021,489,557
3702,531,1021,489,557
3703,531,1021,489,557
3704,531,1021,490,557
3705,531,1021,490,557
3706,531,1021,490,557
3707,531,1021,490,557
3708,531,1021,490,557
3709,531,1021,490,557
3710,531,1021,490,557
3711,531,1021,490,557
3712,531,1021,490,557
3713,531,1021,490,557
3714,531,1021,490,557
3715,531,1021,490,557
3716,531,1021,490,557
3717,531,1021,490,557
3718,531,1021,490,557
3719,532,1021,490,557
3720,532,1020,490,557
3721,532,1020,490,557
3722,532,1020,490,557
3723,532,1020,490,557
3724,532,1021,490,557
3725,532,1020,490,557
3726,532,1020,490,557
3727,532,1020,490,557
3728,532,1020,490,557
3729,532,1019,490,557
3730,532,1020,490,557
3731,532,1020,490,557
3732,532,1020,490,557
3733,532,1019,491,557
3734,532,1019,490,557
3735,532,1020,490,557
3736,532,1020,490,557
3737,532,1020,490,557
3738,532,1019,491,557
3739,532,1018,490,557
3740,532,1017,490,557
3741,532,1019,491,558
3742,533,1019,491,557
3743,533,1018,491,558
3744,533,1019,491,558
3745,533,1019,491,558
3746,533,1018,491,558
3747,533,1018,491,558
3748,533,1017,490,558
3749,533,1017,491,558
3750,533,1017,491,558
3751,533,1015,491,558
3752,533,1017,491,558
3753,533,1017,491,558
3754,533,1015,490,557
3755,533,1014,490,558
3756,533,1011,490,558
3757,533,1011,490,558
3758,533,1011,490,558
3759,533,1009,490,558
3760,533,1013,490,558
3761,532,1012,490,558
3762,532,1013,490,558
3763,532,1015,490,558
3764,532,1014,491,558
3765,532,1015,491,558
3766,533,1016,491,558
3767,533,1016,490,558
3768,533,1015,490,558
3769,533,1012,490,558
3770,533,1013,491,558
3771,533,1013,491,558
3772,533,1013,491,558
3773,533,1012,491,559
3774,533,1013,491,558
3775,533,1011,491,559
3776,533,1011,491,559
3777,533,1012,491,558
3778,533,1012,491,558
3779,533,1010,492,558
3780,533,1011,491,558
3781,533,1008,491,558
3782,533,1008,491,558
3783,533,1008,491,558
3784,534,1008,491,558
3785,534,1011,492,558
3786,534,1010,492,558
3787,534,1009,492,558
3788,534,1012,492,558
3789,534,1013,492,558
3790,534,1012,492,558
3791,534,1010,492,558
3792,534,1010,492,558
3793,534,1010,492,558
3794,534,1010,492,558
3795,534,1007,492,558
3796,534,1005,492,558
3797,534,1009,492,558
3798,534,1007,492,558
3799,534,1007,492,558
3800,534,1007,492,559
3801,534,1006,492,559
3802,534,1007,492,558
3803,534,1001,492,558
3804,534,1002,492,558
3805,534,1003,492,559
3806,534,1003,492,559
3807,534,1003,492,559
3808,534,1005,492,559
3809,534,1007,492,559
3810,534,1014,492,559
3811,535,1014,492,559
3812,534,1014,492,559
3813,534,1011,492,559
3814,534,1009,492,559
3815,535,1007,492,559
3816,534,1009,492,559
3817,534,1010,493,559
3818,535,1006,492,559
3819,535,1004,492,559
3820,534,1004,493,559
3821,534,1004,492,559
3822,535,1004,492,559
3823,535,1001,492,559
3824,535,1010,492,559
3825,535,1008,492,559
3826,535,1005,492,559
3827,535,1006,492,559
3828,535,1008,492,559
3829,533,1020,491,559
3830,533,1019,491,559
3831,534,1019,473,555
3832,534,1019,469,553
3833,289,758,628,159
3834,335,1023,607,149
3835,480,1023,399,414
3836,487,1023,381,422
3837,468,1023,375,436
3838,486,1023,387,444
3839,473,1023,365,453
3840,475,1023,396,454
3841,509,1023,468,473
3842,505,1023,444,470
3843,474,1023,396,438
3844,488,1023,399,456
3845,471,1023,385,451
3846,457,1023,382,462
3847,462,1023,387,465
3848,467,1023,390,467
3849,469,1023,393,469
3850,471,1023,398,470
3851,473,1023,400,471
3852,474,1023,404,473
3853,475,1023,406,473
3854,476,1023,407,474
3855,477,1023,408,474
3856,478,1023,409,475
3857,479,1023,410,476
3858,480,1023,412,477
3859,480,1023,411,477
3860,481,1023,412,478
3861,482,1023,413,479
3862,483,1023,414,479
3863,484,1023,414,479
3864,484,1023,415,480
3865,484,1023,415,480
3866,485,1023,416,481
3867,486,1023,417,481
3868,486,1023,416,481
3869,486,1023,417,482
3870,486,1023,419,483
3871,487,1023,420,483
3872,486,1023,419,480
3873,489,1023,413,496
3874,483,1023,415,483
3875,466,1023,384,467
3876,468,1023,390,472
3877,471,1023,394,475
3878,473,1023,398,476
3879,475,1023,399,476
3880,477,1023,400,477
3881,478,1023,401,479
3882,480,1023,402,479
3883,481,1023,404,480
3884,481,1023,405,482
3885,482,1023,407,482
3886,482,1023,407,483
3887,483,1023,407,483
3888,485,1023,407,483
3889,484,1023,407,484
3890,485,1023,408,484
3891,485,1023,408,484
3892,486,1023,409,485
3893,487,1023,410,485
3894,488,1023,411,485
3895,488,1023,412,485
3896,489,1023,413,486
3897,490,1023,413,486
3898,490,1023,413,486
3899,491,1023,414,486
3900,491,1023,414,486
3901,491,1023,414,486
3902,492,1023,415,486
3903,492,1023,415,487
3904,493,1023,415,487
3905,493,1023,411,484
3906,493,1023,413,486
3907,493,1023,412,486
3908,494,1023,416,488
3909,494,1023,416,489
3910,495,1023,416,489
3911,495,1023,416,489
3912,495,1023,416,490
3913,496,1023,416,490
3914,496,1023,416,491
3915,496,1023,417,492
3916,496,1023,418,492
3917,497,1023,417,490
3918,497,1023,413,487
3919,497,1023,417,490
3920,497,1023,419,491
3921,497,1023,419,491
3922,498,1023,420,491
3923,497,1023,421,492
3924,497,1023,422,492
3925,498,1023,423,492
3926,498,1023,423,492
3927,498,1023,424,493
3928,498,1023,423,493
3929,498,1023,424,494
3930,499,1023,424,494
3931,499,1023,424,494
3932,500,1023,425,494
3933,500,1023,425,495
3934,500,1023,425,495
3935,500,1023,425,495
3936,500,1023,425,496
3937,500,1023,426,496
3938,500,1023,426,496
3939,500,1023,426,496
3940,501,1023,425,497
3941,501,1023,427,497
3942,501,1023,427,497
3943,501,1023,427,497
3944,501,1023,428,497
3945,502,1023,428,498
3946,502,1023,429,497
3947,501,1023,428,498
3948,501,1023,428,499
3949,501,1023,428,498
3950,501,1023,428,498
3951,501,1023,426,498
3952,501,1023,426,498
3953,497,1023,420,496
3954,496,1023,419,496
3955,497,1023,420,496
3956,497,1023,421,498
3957,498,1023,422,498
3958,499,1023,423,497
3959,499,1023,423,497
3960,499,1023,424,498
3961,500,1023,424,498
3962,500,1023,424,498
3963,500,1023,425,498
3964,500,1023,425,498
3965,500,1023,425,498
3966,500,1023,425,498
3967,501,1023,427,498
3968,501,1023,427,498
3969,501,1023,426,498
3970,501,1023,427,498
3971,502,1023,427,499
3972,501,1023,427,499
3973,501,1023,427,499
3974,502,1023,427,499
3975,502,1023,428,499
3976,502,1023,428,500
3977,503,1023,428,500
3978,503,1023,428,500
3979,503,1023,428,500
3980,503,1023,429,500
3981,503,1023,429,501
3982,504,1023,429,501
3983,504,1023,429,501
3984,504,1023,429,501
3985,504,1023,429,501
3986,504,1023,429,502
3987,504,1023,429,502
3988,504,1023,430,502
3989,505,1023,430,502
3990,505,1023,430,502
3991,505,1023,430,503
3992,505,1023,430,503
3993,506,1023,430,503
3994,506,1023,430,503
3995,506,1023,430,503
3996,506,1023,430,503
3997,506,1023,430,503
3998,506,1023,431,503
3999,506,1023,431,503
4000,507,1023,431,503
4001,506,1023,430,504
4002,507,1023,431,504
4003,507,1023,431,504
4004,507,1023,431,504
4005,507,1023,430,504
4006,507,1023,430,504
4007,508,1023,430,503
4008,508,1023,431,503
4009,508,1023,431,503
4010,508,1023,431,504
4011,508,1023,432,504
4012,509,1023,432,504
4013,509,1023,431,505
4014,509,1023,432,505
4015,509,1023,432,505
4016,509,1023,432,505
4017,510,1023,432,505
4018,509,1023,431,505
4019,509,1023,432,506
4020,509,1023,432,506
4021,509,1023,432,506
4022,509,1023,432,506
4023,509,1023,432,506
4024,509,1023,432,506
4025,509,1023,432,506
4026,509,1023,433,507
4027,510,1023,433,506
4028,512,1023,479,510
4029,506,1023,547,509
4030,492,1023,430,492
4031,495,1023,425,493
4032,496,1023,427,494
4033,498,1023,430,494
4034,499,1023,433,494
4035,500,1023,434,495
4036,501,1023,436,495
4037,502,1023,437,496
4038,504,1023,437,496
4039,505,1023,438,496
4040,505,1023,438,497
4041,505,1023,439,497
4042,506,1023,441,497
4043,506,1023,441,498
4044,506,1023,442,499
4045,507,1023,442,499
4046,507,1023,442,499
4047,507,1023,443,499
4048,507,1023,443,499
4049,508,1023,444,499
4050,508,1023,444,500
4051,508,1023,445,500
4052,508,1023,445,500
4053,508,1023,445,500
4054,508,1023,446,500
4055,508,1023,448,501
4056,509,1023,448,501
4057,509,1023,449,501
4058,510,1023,449,501
4059,510,1023,449,501
4060,511,1023,449,502
4061,510,1023,449,502
4062,511,1023,448,502
4063,511,1023,448,503
4064,511,1023,449,503
4065,511,1023,448,503
4066,511,1023,448,503
4067,511,1023,448,503
4068,512,1023,448,502
4069,512,1023,449,502
4070,512,1023,449,503
4071,511,1023,449,503
4072,512,1023,449,503
4073,513,1023,449,504
4074,512,1023,449,504
4075,513,1023,449,504
4076,513,1023,450,504
4077,513,1023,450,504
4078,513,1023,450,504
4079,513,1023,451,505
4080,513,1023,451,505
4081,513,1023,451,505
4082,514,1023,451,504
4083,515,1023,452,504
4084,515,1023,453,504
4085,515,1023,453,504
4086,515,1023,453,503
4087,515,1023,453,504
4088,484,1023,411,492
4089,490,1023,425,495
4090,492,1023,427,496
4091,493,1022,429,497
4092,495,1022,431,498
4093,495,1022,431,498
4094,496,1022,431,499
4095,497,1022,432,499
4096,498,1022,433,499
4097,499,1023,434,500
4098,499,1023,434,500
4099,499,1022,435,501
4100,500,1022,435,501
4101,500,1022,434,501
4102,501,1023,434,502
4103,501,1023,434,502
4104,502,1023,434,502
4105,502,1022,435,502
4106,503,1023,435,502
4107,503,1023,435,503
4108,503,1023,435,503
4109,503,1023,435,503
4110,504,1022,435,504
4111,504,1023,436,504
4112,505,1023,436,505
4113,505,1023,437,505
4114,505,1022,437,505
4115,506,1022,437,505
4116,506,1022,438,505
4117,506,1022,438,506
4118,507,1022,438,508
4119,507,1023,438,508
4120,507,1023,439,508
4121,507,1022,439,508
4122,507,1023,439,509
4123,508,1022,439,509
4124,508,1022,439,509
4125,508,1022,439,509
4126,508,1023,440,509
4127,509,1022,440,509
4128,509,1023,440,509
4129,495,1023,441,505
4130,514,1023,454,512
4131,522,1023,455,509
4132,489,1023,416,498
4133,492,1023,423,500
4134,495,1023,425,501
4135,497,1023,427,503
4136,498,1023,427,504
4137,499,1022,428,504
4138,501,1022,429,505
4139,501,1022,429,506
4140,502,1022,430,506
4141,503,1023,430,507
4142,508,1023,431,501
4143,494,1023,433,497
4144,479,1023,423,500
4145,474,1023,419,498
4146,481,1023,387,502
4147,483,1023,394,505
4148,485,1023,397,507
4149,486,1023,398,508
4150,488,1023,400,509
4151,489,1023,401,510
4152,491,1023,402,510
4153,491,1023,403,511
4154,492,1023,404,511
4155,492,1023,404,512
4156,494,1023,406,512
4157,494,1023,407,513
4158,493,1023,407,514
4159,494,1023,408,514
4160,495,1023,410,514
4161,495,1023,410,514
4162,496,1023,411,514
4163,497,1023,412,515
4164,497,1023,412,515
4165,498,1023,412,515
4166,498,1023,413,516
4167,499,1023,413,516
4168,499,1023,413,516
4169,500,1023,413,516
4170,501,1023,414,516
4171,501,1023,414,517
4172,501,1023,415,517
4173,502,1023,415,517
4174,502,1023,415,517
4175,503,1023,416,518
4176,504,1023,416,518
4177,504,1023,416,518
4178,504,1023,417,518
4179,504,1023,417,518
4180,504,1023,418,518
4181,505,1023,418,518
4182,505,1023,419,519
4183,505,1023,419,519
4184,506,1023,418,519
4185,506,1023,419,519
4186,507,1023,419,519
4187,507,1023,419,519
4188,508,1023,420,519
4189,508,1023,420,520
4190,507,1023,420,520
4191,507,1023,419,520
4192,507,1023,420,520
4193,508,1023,421,520
4194,508,1023,422,520
4195,508,1023,422,520
4196,508,1023,422,520
4197,508,1023,423,520
4198,509,1023,423,520
4199,509,1023,423,520
4200,509,1023,423,521
4201,509,1023,424,521
4202,509,1023,424,521
4203,510,1023,424,521
4204,510,1023,424,521
4205,510,1023,424,521
4206,510,1023,425,521
4207,510,1023,425,521
4208,511,1023,425,522
4209,511,1023,425,522
4210,511,1023,425,522
4211,511,1023,426,522
4212,511,1023,426,522
4213,511,1023,426,523
4214,512,1023,426,523
4215,512,1023,426,523
4216,512,1023,426,523
4217,512,1023,427,523
4218,512,1023,427,523
4219,513,1023,427,524
4220,513,1023,427,524
4221,513,1023,428,524
4222,513,1023,428,524
4223,513,1023,429,524
4224,513,1023,429,524
4225,514,1023,429,524
4226,514,1023,429,524
4227,514,1023,429,524
4228,514,1023,429,524
4229,514,1023,429,524
4230,514,1023,429,524
4231,514,1023,429,524
4232,514,1023,430,524
4233,514,1023,430,524
4234,515,1023,430,524
4235,515,1023,430,524
4236,515,1023,430,524
4237,515,1023,430,524
4238,515,1023,430,524
4239,515,1023,430,524
4240,515,1023,430,525
4241,515,1023,430,525
4242,515,1023,430,525
4243,515,1023,430,525
4244,515,1023,430,525
4245,515,1023,430,525
4246,516,1023,430,525
4247,516,1023,430,525
4248,517,1023,431,525
4249,517,1023,431,526
4250,516,1023,432,526
4251,516,1023,432,526
4252,516,1023,432,526
4253,517,1023,432,526
4254,517,1023,432,526
4255,517,1023,432,526
4256,517,1023,432,526
4257,517,1023,433,526
4258,517,1023,433,526
4259,517,1023,433,526
4260,517,1023,433,527
4261,517,1023,433,527
4262,517,1023,434,527
4263,517,1023,433,527
4264,517,1023,434,527
4265,517,1023,434,527
4266,518,1023,433,527
4267,518,1023,433,527
4268,518,1023,434,527
4269,519,1023,434,527
4270,519,1023,434,527
4271,519,1023,434,527
4272,517,1023,431,525
4273,518,1023,430,524
4274,520,1023,433,525
4275,520,1023,434,526
4276,520,1023,434,526
4277,520,1023,434,526
4278,520,1023,434,526
4279,521,1023,434,526
4280,521,1023,435,526
4281,521,1023,435,527
4282,521,1023,434,527
4283,521,1023,434,527
4284,521,1023,435,527
4285,522,1023,435,527
4286,522,1023,436,527
4287,522,1023,436,527
4288,522,1023,436,527
4289,522,1023,436,527
4290,523,1023,437,527
4291,523,1023,437,527
4292,522,1023,437,527
4293,523,1023,437,528
4294,523,1023,437,528
4295,523,1023,437,528
4296,523,1023,437,528
4297,523,1023,436,528
4298,523,1023,437,528
4299,523,1023,437,528
4300,523,1023,437,528
4301,523,1023,437,528
4302,523,1023,437,528
4303,523,1023,437,528
4304,523,1023,437,528
4305,524,1023,437,528
4306,524,1023,438,528
4307,524,1023,438,528
4308,524,1023,438,528
4309,524,1023,438,529
4310,523,1023,437,527
4311,523,1023,438,528
4312,523,1023,438,528
4313,524,1023,438,529
4314,524,1023,438,528
4315,524,1023,438,528
4316,524,1023,439,528
4317,524,1023,439,528
4318,525,1023,439,529
4319,525,1023,440,529
4320,525,1023,439,529
4321,525,1023,439,529
4322,526,1023,439,529
4323,526,1023,440,529
4324,525,1023,440,529
4325,526,1023,439,529
4326,526,1023,440,529
4327,526,1023,440,529
4328,526,1023,440,529
4329,525,1023,440,529
4330,525,1023,440,529
4331,526,1023,440,529
4332,526,1023,441,529
4333,526,1023,441,529
4334,526,1023,441,529
4335,526,1023,441,529
4336,526,1023,441,529
4337,526,1023,441,529
4338,526,1023,440,530
4339,526,1023,440,530
4340,526,1023,440,530
4341,526,1023,440,530
4342,527,1023,441,529
4343,526,1023,440,530
4344,526,1023,440,530
4345,527,1023,440,530
4346,527,1023,440,530
4347,523,1023,437,529
4348,524,1023,438,530
4349,525,1023,439,530
4350,525,1023,439,530
4351,525,1023,439,530
4352,526,1023,440,530
4353,526,1023,441,530
4354,526,1023,441,531
4355,526,1023,441,530
4356,526,1023,442,531
4357,526,1023,441,531
4358,526,1023,442,531
4359,526,1023,442,531
4360,526,1023,442,531
4361,526,1023,441,531
4362,526,1023,442,531
4363,526,1023,442,531
4364,526,1023,442,531
4365,527,1023,442,531
4366,527,1023,442,531
4367,527,1023,443,531
4368,527,1023,443,531
4369,527,1023,442,531
4370,527,1023,442,531
4371,527,1023,443,531
4372,527,1023,442,531
4373,527,1023,443,531
4374,527,1023,443,531
4375,527,1023,443,531
4376,527,1023,443,531
4377,527,1023,443,532
4378,527,1023,443,531
4379,528,1023,443,531
4380,528,1023,444,531
4381,527,1023,444,531
4382,527,1023,443,531
4383,527,1023,444,531
4384,528,1023,444,531
4385,528,1023,444,531
4386,528,1023,444,532
4387,528,1023,444,532
4388,528,1023,444,532
4389,529,1023,444,532
4390,529,1023,444,532
4391,529,1023,444,532
4392,529,1023,444,532
4393,529,1023,445,532
4394,529,1023,445,532
4395,529,1023,445,532
4396,529,1023,445,532
4397,529,1023,445,532
4398,529,1023,445,532
4399,529,1023,445,532
4400,529,1023,445,532
4401,529,1023,445,532
4402,529,1023,445,532
4403,529,1023,445,532
4404,529,1023,446,532
4405,530,1023,446,532
4406,530,1023,446,532
4407,530,1023,446,532
4408,529,1023,445,532
4409,529,1023,445,532
4410,529,1023,445,532
4411,530,1023,445,532
4412,530,1023,445,533
4413,530,1023,445,533
4414,530,1023,445,533
4415,530,1023,445,533
4416,530,1023,445,533
4417,530,1023,445,533
4418,530,1023,445,533
4419,530,1023,445,533
4420,530,1023,445,532
4421,530,1023,445,533
4422,531,1023,445,533
4423,531,1023,446,533
4424,531,1023,445,533
4425,531,1023,445,533
4426,531,1023,445,533
4427,531,1023,445,533
4428,531,1023,445,533
4429,531,1023,445,533
4430,531,1023,445,533
4431,531,1023,446,533
4432,531,1023,445,534
4433,531,1023,445,534
4434,531,1023,446,534
4435,531,1023,446,534
4436,531,1023,446,534
4437,531,1023,446,534
4438,531,1023,446,534
4439,531,1023,446,534
4440,531,1023,446,533
4441,531,1023,446,533
4442,531,1023,446,534
4443,531,1023,447,534
4444,531,1023,447,534
4445,531,1023,447,534
4446,532,1023,447,534
4447,532,1023,447,534
4448,532,1023,447,534
4449,532,1023,447,534
4450,532,1023,447,534
4451,532,1023,447,534
4452,532,1023,447,534
4453,532,1023,447,534
4454,533,1023,447,534
4455,533,1023,448,534
4456,533,1023,448,534
4457,533,1023,448,534
4458,533,1023,448,534
4459,533,1023,448,534
4460,533,1023,448,534
4461,533,1023,448,534
4462,533,1023,447,534
4463,533,1023,447,534
4464,533,1023,447,534
4465,519,1023,433,527
4466,522,1023,436,530
4467,535,1023,443,529
4468,535,1023,448,523
4469,518,1023,427,518
4470,519,1023,430,521
4471,520,1023,431,522
4472,521,1023,432,523
4473,522,1023,433,523
4474,522,1023,433,524
4475,523,1023,434,524
4476,524,1023,434,525
4477,524,1023,435,525
4478,524,1023,436,525
4479,524,1023,436,525
4480,525,1023,437,526
4481,525,1023,438,526
4482,525,1023,437,526
4483,525,1023,438,527
4484,526,1023,437,527
4485,526,1023,438,527
4486,527,1023,438,527
4487,527,1023,439,527
4488,527,1023,439,527
4489,528,1023,439,527
4490,528,1023,439,528
4491,529,1023,439,528
4492,529,1023,439,528
4493,529,1023,437,521
4494,529,1023,438,521
4495,530,1023,439,524
4496,531,1023,440,526
4497,531,1023,441,527
4498,531,1023,441,528
4499,530,1023,442,528
4500,531,1023,442,528
4501,531,1023,442,528
4502,531,1023,442,528
4503,531,1023,442,528
4504,531,1023,443,529
4505,531,1023,443,529
4506,531,1023,443,529
4507,532,1023,442,529
4508,532,1023,442,529
4509,532,1023,443,529
4510,533,1023,443,529
4511,533,1023,444,530
4512,533,1023,444,530
4513,533,1023,445,530
4514,532,1023,441,525
4515,533,1023,441,523
4516,534,1023,442,525
4517,534,1023,443,530
4518,534,1023,444,530
4519,534,1023,444,530
4520,534,1023,444,530
4521,533,1023,445,530
4522,533,1023,445,530
4523,533,1023,445,530
4524,536,1023,446,527
4525,546,1023,436,520
4526,522,1023,472,508
4527,493,1023,442,511
4528,496,1023,420,512
4529,500,1023,422,512
4530,502,1023,424,514
4531,504,1023,426,514
4532,506,1023,428,515
4533,506,1023,428,515
4534,508,1023,429,516
4535,509,1023,430,516
4536,509,1023,431,516
4537,510,1023,432,517
4538,511,1023,433,517
4539,518,1023,441,514
4540,544,1023,461,523
4541,528,1023,451,521
4542,548,1023,462,528
4543,584,1023,501,537
4544,540,1023,457,523
4545,513,1023,424,512
4546,514,1023,425,514
4547,516,1023,428,515
4548,518,1023,429,516
4549,519,1023,430,517
4550,520,1023,430,517
4551,519,1023,431,519
4552,520,1023,433,520
4553,521,1023,433,520
4554,521,1023,435,520
4555,521,1023,436,521
4556,522,1023,435,520
4557,523,1023,437,520
4558,523,1023,437,520
4559,523,1023,437,522
4560,523,1023,437,523
4561,524,1023,438,523
4562,524,1023,437,519
4563,525,1023,437,519
4564,526,1023,437,518
4565,526,1023,439,521
4566,526,1023,439,522
4567,527,1023,441,524
4568,527,1023,442,524
4569,527,1023,443,525
4570,527,1023,443,525
4571,527,1023,443,525
4572,528,1023,444,525
4573,528,1023,444,525
4574,528,1023,444,525
4575,528,1023,444,525
4576,529,1023,445,525
4577,529,1023,445,525
4578,529,1023,445,525
4579,529,1023,445,525
4580,529,1023,446,525
4581,530,1023,446,526
4582,530,1023,447,526
4583,531,1023,447,526
4584,531,1023,447,526
4585,531,1023,447,526
4586,531,1023,447,527
4587,532,1023,447,527
4588,532,1023,447,527
4589,532,1023,447,527
4590,532,1023,447,527
4591,531,1023,448,527
4592,532,1023,448,527
4593,532,1023,448,527
4594,532,1023,448,527
4595,532,1023,448,527
4596,532,1023,448,527
4597,533,1023,448,527
4598,533,1023,448,528
4599,533,1023,448,527
4600,533,1023,449,528
4601,533,1023,450,528
4602,533,1023,451,528
4603,534,1023,451,528
4604,534,1023,450,528
4605,534,1023,450,528
4606,534,1023,451,529
4607,534,1023,449,527
4608,534,1023,447,524
4609,534,1023,447,526
4610,535,1023,447,524
4611,535,1023,449,527
4612,535,1023,449,526
4613,534,1023,450,528
4614,535,1023,451,529
4615,535,1023,451,529
4616,535,1023,452,530
4617,535,1023,452,530
4618,536,1023,452,530
4619,535,1023,452,530
4620,535,1023,452,530
4621,535,1023,453,530
4622,535,1023,452,530
4623,535,1023,453,530
4624,536,1023,453,530
4625,536,1023,454,530
4626,536,1023,454,530
4627,536,1023,454,530
4628,536,1023,454,530
4629,537,1023,454,531
4630,537,1023,454,531
4631,536,1023,455,530
4632,537,1023,455,531
4633,537,1023,455,531
4634,537,1023,452,525
4635,537,1023,452,524
4636,538,1023,453,524
4637,538,1023,453,524
4638,538,1023,453,525
4639,537,1023,455,530
4640,538,1023,455,530
4641,538,1023,455,531
4642,538,1023,455,531
4643,538,1023,456,531
4644,538,1023,454,526
4645,538,1023,453,523
4646,538,1023,454,527
4647,537,1023,455,530
